81
7 6 5 6 5 4 1 5 4 3 0 7 8 4 3 2 1 2 3 4 5 6 7 3 2 10 9 8 7 8 7 4 11 10 9 8 9 10 6 5 6 7 10 2147483647 20 7 6 16 11 14 15 19 16 15 14 13 12 13 18 18 17 16 17 13 14 15 16 17 19 18 17 18 14 15 16 17 18 20 19 21 20 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
6 5 4 5 4 3 4 4 3 2 3 8 9 1 0 1 2 3 4 5 6 7 8 2 3 11 10 9 8 9 6 3 12 11 10 9 10 11 5 4 5 6 11 2147483647 21 6 5 17 12 15 16 20 17 16 15 14 13 14 19 19 18 17 18 14 15 16 17 18 20 19 18 19 15 16 17 18 19 21 20 22 21 
5 4 3 4 3 2 3 3 2 1 2 7 8 2 1 0 1 2 3 4 5 6 7 1 2 10 9 8 7 8 5 2 11 10 9 8 9 10 4 3 4 5 10 2147483647 20 5 4 16 11 14 15 19 16 15 14 13 12 13 18 18 17 16 17 13 14 15 16 17 19 18 17 18 14 15 16 17 18 20 19 21 20 
6 5 4 5 4 3 2 4 3 2 1 6 7 3 2 1 0 1 2 3 4 5 6 2 1 9 8 7 6 7 6 3 10 9 8 7 8 9 5 4 5 6 9 2147483647 19 6 5 15 10 13 14 18 15 14 13 12 11 12 17 17 16 15 16 12 13 14 15 16 18 17 16 17 13 14 15 16 17 19 18 20 19 
7 6 5 6 5 4 3 5 4 3 2 5 6 4 3 2 1 0 1 2 3 4 5 3 2 8 7 6 5 6 7 4 9 8 7 6 7 8 6 5 6 7 8 2147483647 18 7 6 14 9 12 13 17 14 13 12 11 10 11 16 16 15 14 15 11 12 13 14 15 17 16 15 16 12 13 14 15 16 18 17 19 18 
8 7 6 7 6 5 4 6 5 4 3 4 5 5 4 3 2 1 0 1 2 3 4 4 3 7 6 5 4 5 8 5 8 7 6 5 6 7 7 6 7 8 7 2147483647 17 8 7 13 8 11 12 16 13 12 11 10 9 10 15 15 14 13 14 10 11 12 13 14 16 15 14 15 11 12 13 14 15 17 16 18 17 
9 8 7 8 7 6 5 7 6 5 4 3 4 6 5 4 3 2 1 0 1 2 3 5 4 6 5 4 3 4 9 6 7 6 5 4 5 6 8 7 8 9 6 2147483647 16 9 8 12 7 10 11 15 12 11 10 9 8 9 14 14 13 12 13 9 10 11 12 13 15 14 13 14 10 11 12 13 14 16 15 17 16 
10 9 8 9 8 7 6 8 7 6 5 2 3 7 6 5 4 3 2 1 0 1 2 6 5 5 4 3 2 3 10 7 6 5 4 3 4 5 9 8 9 10 5 2147483647 15 10 9 11 6 9 10 14 11 10 9 8 7 8 13 13 12 11 12 8 9 10 11 12 14 13 12 13 9 10 11 12 13 15 14 16 15 
11 10 9 10 9 8 7 9 8 7 6 1 2 8 7 6 5 4 3 2 1 0 1 7 6 4 3 2 1 2 11 8 5 4 3 2 3 4 10 9 10 11 4 2147483647 14 11 10 10 5 8 9 13 10 9 8 7 6 7 12 12 11 10 11 7 8 9 10 11 13 12 11 12 8 9 10 11 12 14 13 15 14 
16 15 14 15 14 13 12 14 13 12 11 8 1 13 12 11 10 9 8 7 6 7 0 12 11 7 6 5 6 1 16 13 6 5 4 3 2 3 15 14 15 12 5 2147483647 15 16 15 11 6 9 10 14 11 10 9 8 7 8 13 13 12 11 12 8 9 10 11 12 14 13 12 13 9 10 11 12 13 15 14 16 15 
6 5 4 5 4 3 4 4 3 2 3 8 9 3 2 1 2 3 4 5 6 7 8 0 3 11 10 9 8 9 4 1 12 11 10 9 10 11 3 2 3 4 11 2147483647 21 4 3 17 12 15 16 20 17 16 15 14 13 14 19 19 18 17 18 14 15 16 17 18 20 19 18 19 15 16 17 18 19 21 20 22 21 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
9 8 7 8 7 6 5 7 6 5 4 5 6 6 5 4 3 2 1 2 3 4 5 5 4 0 7 6 5 6 9 6 1 8 7 6 7 8 8 7 8 9 8 2147483647 18 9 8 14 9 12 13 17 14 13 12 11 10 11 16 16 15 14 15 11 12 13 14 15 17 16 15 16 12 13 14 15 16 18 17 19 18 
10 9 8 9 8 7 6 8 7 6 5 4 5 7 6 5 4 3 2 1 2 3 4 6 5 1 0 1 2 3 10 7 2 1 2 3 4 5 9 8 9 10 3 2147483647 13 10 9 9 4 7 8 12 9 8 7 6 5 6 11 11 10 9 10 6 7 8 9 10 12 11 10 11 7 8 9 10 11 13 12 14 13 
11 10 9 10 9 8 7 9 8 7 6 3 4 8 7 6 5 4 3 2 1 2 3 7 6 2 1 0 1 2 11 8 3 2 1 2 3 4 10 9 10 9 2 2147483647 12 11 10 8 3 6 7 11 8 7 6 5 4 5 10 10 9 8 9 5 6 7 8 9 11 10 9 10 6 7 8 9 10 12 11 13 12 
12 11 10 11 10 9 8 10 9 8 7 2 3 9 8 7 6 5 4 3 2 1 2 8 7 3 2 1 0 1 12 9 4 3 2 1 2 3 11 10 11 10 3 2147483647 13 12 11 9 4 7 8 12 9 8 7 6 5 6 11 11 10 9 10 6 7 8 9 10 12 11 10 11 7 8 9 10 11 13 12 14 13 
15 14 13 14 13 12 11 13 12 11 10 7 2 12 11 10 9 8 7 6 5 6 1 11 10 6 5 4 5 0 15 12 5 4 3 2 1 2 14 13 14 11 4 2147483647 14 15 14 10 5 8 9 13 10 9 8 7 6 7 12 12 11 10 11 7 8 9 10 11 13 12 11 12 8 9 10 11 12 14 13 15 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
7 6 5 6 5 4 5 5 4 3 4 9 10 4 3 2 3 4 5 6 7 8 9 1 4 12 11 10 9 10 3 0 13 12 11 10 11 12 2 1 2 3 12 2147483647 22 3 2 18 13 16 17 21 18 17 16 15 14 15 20 20 19 18 19 15 16 17 18 19 21 20 19 20 16 17 18 19 20 22 21 23 22 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
13 12 11 12 11 10 9 11 10 9 8 5 6 10 9 8 7 6 5 4 3 4 5 9 8 4 3 2 3 4 13 10 1 0 1 2 3 4 12 11 12 9 2 2147483647 12 13 12 8 3 6 7 11 8 7 6 5 4 5 10 10 9 8 9 5 6 7 8 9 11 10 9 10 6 7 8 9 10 12 11 13 12 
12 11 10 11 10 9 8 10 9 8 7 4 5 9 8 7 6 5 4 3 2 3 4 8 7 3 2 1 2 3 12 9 2 1 0 1 2 3 11 10 11 8 1 2147483647 11 12 11 7 2 5 6 10 7 6 5 4 3 4 9 9 8 7 8 4 5 6 7 8 10 9 8 9 5 6 7 8 9 11 10 12 11 
13 12 11 12 11 10 9 11 10 9 8 5 6 10 9 8 7 6 5 4 3 4 5 9 8 4 3 2 3 4 13 10 3 2 1 0 1 2 12 11 12 9 2 2147483647 12 13 12 8 3 6 7 11 8 7 6 5 4 5 10 10 9 8 9 5 6 7 8 9 11 10 9 10 6 7 8 9 10 12 11 13 12 
14 13 12 13 12 11 10 12 11 10 9 6 7 11 10 9 8 7 6 5 4 5 6 10 9 5 4 3 4 5 14 11 4 3 2 1 0 1 13 12 13 10 3 2147483647 13 14 13 9 4 7 8 12 9 8 7 6 5 6 11 11 10 9 10 6 7 8 9 10 12 11 10 11 7 8 9 10 11 13 12 14 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
8 7 6 7 6 5 6 6 5 4 5 10 11 5 4 3 4 5 6 7 8 9 10 2 5 13 12 11 10 11 2 1 14 13 12 11 12 13 1 0 1 2 13 2147483647 23 2 1 19 14 17 18 22 19 18 17 16 15 16 21 21 20 19 20 16 17 18 19 20 22 21 20 21 17 18 19 20 21 23 22 24 23 
9 8 7 8 7 6 7 7 6 5 6 11 12 6 5 4 5 6 7 8 9 10 11 3 6 14 13 12 11 12 3 2 15 14 13 12 13 14 2 1 0 1 14 2147483647 24 3 2 20 15 18 19 23 20 19 18 17 16 17 22 22 21 20 21 17 18 19 20 21 23 22 21 22 18 19 20 21 22 24 23 25 24 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
13 12 11 12 11 10 9 11 10 9 8 5 6 10 9 8 7 6 5 4 3 4 5 9 8 4 3 2 3 4 13 10 3 2 1 2 3 4 12 11 12 7 0 2147483647 10 13 12 6 1 4 5 9 6 5 4 3 2 3 8 8 7 6 7 3 4 5 6 7 9 8 7 8 4 5 6 7 8 10 9 11 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
19 18 17 18 17 16 15 17 16 15 14 11 12 16 15 14 13 12 11 10 9 10 11 15 14 10 9 8 9 10 19 16 9 8 7 8 9 10 18 17 18 1 6 2147483647 12 19 18 0 5 6 7 11 2 1 2 3 4 5 10 4 3 2 3 5 6 7 8 9 5 4 3 4 6 7 8 9 10 6 5 7 6 
14 13 12 13 12 11 10 12 11 10 9 6 7 11 10 9 8 7 6 5 4 5 6 10 9 5 4 3 4 5 14 11 4 3 2 3 4 5 13 12 13 6 1 2147483647 9 14 13 5 0 3 4 8 5 4 3 2 1 2 7 7 6 5 6 2 3 4 5 6 8 7 6 7 3 4 5 6 7 9 8 10 9 
15 14 13 14 13 12 11 13 12 11 10 7 8 12 11 10 9 8 7 6 5 6 7 11 10 6 5 4 5 6 15 12 5 4 3 4 5 6 14 13 14 7 2 2147483647 10 15 14 6 1 0 1 9 6 5 4 3 2 3 8 8 7 6 7 3 4 5 6 7 9 8 7 8 4 5 6 7 8 10 9 11 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
