98
29 28 27 3 2 28 27 26 2 1 0 1 2 27 26 25 24 3 2 3 4 5 25 24 23 22 3 4 5 6 7 8 23 22 21 22 5 6 7 8 9 24 21 20 21 18 6 7 8 9 10 23 22 19 17 9 22 21 22 18 16 15 14 13 10 13 14 15 21 20 19 18 17 16 15 14 13 12 11 12 13 14 22 21 22 18 17 16 15 14 13 12 13 23 22 15 14 24 
30 29 28 4 3 29 28 27 3 2 1 0 1 28 27 26 25 4 3 4 5 6 26 25 24 23 4 5 6 7 8 9 24 23 22 23 6 7 8 9 10 25 22 21 22 19 7 8 9 10 11 24 23 20 18 10 23 22 23 19 17 16 15 14 11 14 15 16 22 21 20 19 18 17 16 15 14 13 12 13 14 15 23 22 23 19 18 17 16 15 14 13 14 24 23 16 15 25 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 2 3 33 32 2 1 2 32 31 30 29 28 1 0 1 2 31 30 29 28 27 1 2 3 4 29 28 27 26 27 28 3 4 5 6 27 26 25 26 27 16 5 6 7 8 28 27 24 27 28 15 14 7 19 23 14 13 14 8 18 19 20 21 22 23 24 25 13 12 11 10 9 16 17 18 19 20 21 22 23 24 14 13 14 10 19 18 19 20 21 22 23 15 14 21 22 16 
4 3 2 32 31 3 2 1 31 30 29 28 27 2 1 0 1 30 29 28 27 26 2 1 2 3 28 27 26 25 26 27 2 3 4 5 26 25 24 25 26 15 4 5 6 7 27 26 23 26 27 14 13 6 18 22 13 12 13 7 17 18 19 20 21 22 23 24 12 11 10 9 8 15 16 17 18 19 20 21 22 23 13 12 13 9 18 17 18 19 20 21 22 14 13 20 21 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
27 26 25 3 2 26 25 24 2 1 2 3 4 25 24 23 22 1 0 1 2 3 23 22 21 20 1 2 3 4 5 6 21 20 19 20 3 4 5 6 7 22 19 18 19 16 4 5 6 7 8 21 20 17 15 7 20 19 20 16 14 13 12 11 8 11 12 13 19 18 17 16 15 14 13 12 11 10 9 10 11 12 20 19 20 16 15 14 13 12 11 10 11 21 20 13 12 22 
26 25 24 4 3 25 24 23 3 2 1 2 3 24 23 22 21 2 1 0 1 2 22 21 20 19 2 1 2 3 4 5 20 19 18 19 2 3 4 5 6 21 18 17 18 15 3 4 5 6 7 20 19 16 14 6 19 18 19 15 13 12 11 10 7 10 11 12 18 17 16 15 14 13 12 11 10 9 8 9 10 11 19 18 19 15 14 13 12 11 10 9 10 20 19 12 11 21 
25 24 23 5 4 24 23 22 4 3 2 1 2 23 22 21 20 3 2 1 0 1 21 20 19 18 3 2 1 2 3 4 19 18 17 18 3 2 3 4 5 20 17 16 17 14 4 3 4 5 6 19 18 15 13 5 18 17 18 14 12 11 10 9 6 9 10 11 17 16 15 14 13 12 11 10 9 8 7 8 9 10 18 17 18 14 13 12 11 10 9 8 9 19 18 11 10 20 
24 23 22 8 7 23 22 21 7 6 5 4 1 22 21 20 19 6 5 4 3 0 20 19 18 17 4 3 2 1 2 3 18 17 16 17 4 3 2 3 4 19 16 15 16 13 5 4 3 4 5 18 17 14 12 4 17 16 17 13 11 10 9 8 5 8 9 10 16 15 14 13 12 11 10 9 8 7 6 7 8 9 17 16 17 13 12 11 10 9 8 7 8 18 17 10 9 19 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 4 3 31 30 4 3 2 30 29 28 27 26 3 2 1 2 29 28 27 26 25 1 0 1 2 27 26 25 24 25 26 1 2 3 4 25 24 23 24 25 14 3 4 5 6 26 25 22 25 26 13 12 5 17 21 12 11 12 6 16 17 18 19 20 21 22 23 11 10 9 8 7 14 15 16 17 18 19 20 21 22 12 11 12 8 17 16 17 18 19 20 21 13 12 19 20 14 
6 5 4 30 29 5 4 3 29 28 27 26 25 4 3 2 1 28 27 26 25 24 2 1 0 1 26 25 24 23 24 25 2 1 2 3 24 23 22 23 24 13 2 3 4 5 25 24 21 24 25 12 11 4 16 20 11 10 11 5 15 16 17 18 19 20 21 22 10 9 8 7 6 13 14 15 16 17 18 19 20 21 11 10 11 7 16 15 16 17 18 19 20 12 11 18 19 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
25 24 23 5 4 24 23 22 4 3 2 3 4 23 22 21 20 3 2 1 2 3 21 20 19 18 1 0 1 2 3 4 19 18 17 18 1 2 3 4 5 20 17 16 17 14 2 3 4 5 6 19 18 15 13 5 18 17 18 14 12 11 10 9 6 9 10 11 17 16 15 14 13 12 11 10 9 8 7 8 9 10 18 17 18 14 13 12 11 10 9 8 9 19 18 11 10 20 
24 23 22 6 5 23 22 21 5 4 3 2 3 22 21 20 19 4 3 2 1 2 20 19 18 17 2 1 0 1 2 3 18 17 16 17 2 1 2 3 4 19 16 15 16 13 3 2 3 4 5 18 17 14 12 4 17 16 17 13 11 10 9 8 5 8 9 10 16 15 14 13 12 11 10 9 8 7 6 7 8 9 17 16 17 13 12 11 10 9 8 7 8 18 17 10 9 19 
23 22 21 7 6 22 21 20 6 5 4 3 2 21 20 19 18 5 4 3 2 1 19 18 17 16 3 2 1 0 1 2 17 16 15 16 3 2 1 2 3 18 15 14 15 12 4 3 2 3 4 17 16 13 11 3 16 15 16 12 10 9 8 7 4 7 8 9 15 14 13 12 11 10 9 8 7 6 5 6 7 8 16 15 16 12 11 10 9 8 7 6 7 17 16 9 8 18 
24 23 22 8 7 23 22 21 7 6 5 4 3 22 21 20 19 6 5 4 3 2 20 19 18 17 4 3 2 1 0 1 18 17 16 17 4 3 2 3 4 19 16 15 16 13 5 4 3 4 5 18 17 14 12 4 17 16 17 13 11 10 9 8 5 8 9 10 16 15 14 13 12 11 10 9 8 7 6 7 8 9 17 16 17 13 12 11 10 9 8 7 8 18 17 10 9 19 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
7 6 5 29 28 6 5 4 28 27 26 25 24 5 4 3 2 27 26 25 24 23 3 2 1 2 25 24 23 22 23 24 1 0 1 2 23 22 21 22 23 12 1 2 3 4 24 23 20 23 24 11 10 3 15 19 10 9 10 4 14 15 16 17 18 19 20 21 9 8 7 6 5 12 13 14 15 16 17 18 19 20 10 9 10 6 15 14 15 16 17 18 19 11 10 17 18 12 
8 7 6 28 27 7 6 5 27 26 25 24 23 6 5 4 3 26 25 24 23 22 4 3 2 1 24 23 22 21 22 23 2 1 0 1 22 21 20 21 22 11 2 1 2 3 23 22 19 22 23 10 9 2 14 18 9 8 9 3 13 14 15 16 17 18 19 20 8 7 6 5 4 11 12 13 14 15 16 17 18 19 9 8 9 5 14 13 14 15 16 17 18 10 9 16 17 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
26 25 24 6 5 25 24 23 5 4 3 4 5 24 23 22 21 4 3 2 3 4 22 21 20 19 2 1 2 3 4 5 20 19 18 19 0 3 4 5 6 21 18 17 18 15 1 4 5 6 7 20 19 16 14 6 19 18 19 15 13 12 11 10 7 10 11 12 18 17 16 15 14 13 12 11 10 9 8 9 10 11 19 18 19 15 14 13 12 11 10 9 10 20 19 12 11 21 
23 22 21 7 6 22 21 20 6 5 4 3 4 21 20 19 18 5 4 3 2 3 19 18 17 16 3 2 1 2 3 4 17 16 15 16 1 0 1 2 3 18 15 14 15 12 2 1 2 3 4 17 16 13 11 3 16 15 16 12 10 9 8 7 4 7 8 9 15 14 13 12 11 10 9 8 7 6 5 6 7 8 16 15 16 12 11 10 9 8 7 6 7 17 16 9 8 18 
22 21 20 8 7 21 20 19 7 6 5 4 3 20 19 18 17 6 5 4 3 2 18 17 16 15 4 3 2 1 2 3 16 15 14 15 2 1 0 1 2 17 14 13 14 11 3 2 1 2 3 16 15 12 10 2 15 14 15 11 9 8 7 6 3 6 7 8 14 13 12 11 10 9 8 7 6 5 4 5 6 7 15 14 15 11 10 9 8 7 6 5 6 16 15 8 7 17 
23 22 21 9 8 22 21 20 8 7 6 5 4 21 20 19 18 7 6 5 4 3 19 18 17 16 5 4 3 2 1 2 17 16 15 16 3 2 1 0 1 18 15 14 15 12 4 3 2 1 2 17 16 13 11 3 16 15 16 12 10 9 8 7 4 7 8 9 15 14 13 12 11 10 9 8 7 6 5 6 7 8 16 15 16 12 11 10 9 8 7 6 7 17 16 9 8 18 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
