100
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 4 3 2 1 2 3 4 5 6 7 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
6 5 4 3 2 1 2 3 4 5 6 2147483647 1 0 1 2 3 4 5 2147483647 2147483647 14 2 1 2 3 4 5 6 2147483647 2147483647 13 4 2147483647 2147483647 12 7 6 5 6 7 8 9 10 13 12 11 10 9 8 7 6 7 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 10 9 8 10 11 12 13 14 15 16 17 14 13 12 11 10 9 11 12 13 14 15 16 17 18 2147483647 
7 6 5 4 3 2 1 2 3 4 5 2147483647 2 1 0 1 2 3 4 2147483647 2147483647 13 3 2 1 2 3 4 5 2147483647 2147483647 12 3 2147483647 2147483647 11 6 5 4 5 6 7 8 9 12 11 10 9 8 7 6 5 6 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 12 11 10 9 8 10 11 12 13 14 15 16 17 2147483647 
8 7 6 5 4 3 2 1 2 3 4 2147483647 3 2 1 0 1 2 3 2147483647 2147483647 12 4 3 2 1 2 3 4 2147483647 2147483647 11 2 2147483647 2147483647 10 5 4 3 4 5 6 7 8 11 10 9 8 7 6 5 4 5 6 7 8 9 10 11 12 13 10 7 6 5 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 11 10 9 8 7 9 10 11 12 13 14 15 16 2147483647 
9 8 7 6 5 4 3 2 1 2 3 2147483647 4 3 2 1 0 1 2 2147483647 2147483647 13 5 4 3 2 1 2 3 2147483647 2147483647 12 3 2147483647 2147483647 11 6 5 4 5 6 7 8 9 12 11 10 9 8 7 6 5 6 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 12 11 10 9 8 10 11 12 13 14 15 16 17 2147483647 
10 9 8 7 6 5 4 3 2 1 2 2147483647 5 4 3 2 1 0 1 2147483647 2147483647 14 6 5 4 3 2 1 2 2147483647 2147483647 13 4 2147483647 2147483647 12 7 6 5 6 7 8 9 10 13 12 11 10 9 8 7 6 7 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 10 9 8 10 11 12 13 14 15 16 17 14 13 12 11 10 9 11 12 13 14 15 16 17 18 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
11 10 9 8 7 6 5 4 5 6 7 2147483647 6 5 4 3 4 5 6 2147483647 2147483647 13 1 0 1 2 3 4 5 2147483647 2147483647 12 3 2147483647 2147483647 11 6 5 4 5 6 7 8 9 12 11 10 9 8 7 6 5 6 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 12 11 10 9 8 10 11 12 13 14 15 16 17 2147483647 
10 9 8 7 6 5 4 3 4 5 6 2147483647 5 4 3 2 3 4 5 2147483647 2147483647 12 2 1 0 1 2 3 4 2147483647 2147483647 11 2 2147483647 2147483647 10 5 4 3 4 5 6 7 8 11 10 9 8 7 6 5 4 5 6 7 8 9 10 11 12 13 10 7 6 5 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 11 10 9 8 7 9 10 11 12 13 14 15 16 2147483647 
9 8 7 6 5 4 3 2 3 4 5 2147483647 4 3 2 1 2 3 4 2147483647 2147483647 11 3 2 1 0 1 2 3 2147483647 2147483647 10 1 2147483647 2147483647 9 4 3 2 3 4 5 6 7 10 9 8 7 6 5 4 3 4 5 6 7 8 9 10 11 12 9 6 5 4 6 7 8 9 10 11 12 13 10 7 6 5 7 8 9 10 11 12 13 14 11 10 9 8 7 6 8 9 10 11 12 13 14 15 2147483647 
10 9 8 7 6 5 4 3 4 5 6 2147483647 5 4 3 2 3 4 5 2147483647 2147483647 12 4 3 2 1 0 1 2 2147483647 2147483647 11 2 2147483647 2147483647 10 5 4 3 4 5 6 7 8 11 10 9 8 7 6 5 4 5 6 7 8 9 10 11 12 13 10 7 6 5 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 11 10 9 8 7 9 10 11 12 13 14 15 16 2147483647 
11 10 9 8 7 6 5 4 5 6 7 2147483647 6 5 4 3 4 5 6 2147483647 2147483647 13 5 4 3 2 1 0 1 2147483647 2147483647 12 3 2147483647 2147483647 11 6 5 4 5 6 7 8 9 12 11 10 9 8 7 6 5 6 7 8 9 10 11 12 13 14 11 8 7 6 8 9 10 11 12 13 14 15 12 9 8 7 9 10 11 12 13 14 15 16 13 12 11 10 9 8 10 11 12 13 14 15 16 17 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
4 19 18 17 16 15 14 13 14 15 16 3 15 14 13 12 13 14 15 2 1 2 14 13 12 11 12 13 14 1 0 1 10 2 1 2 7 8 9 10 11 12 13 14 3 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 4 7 8 9 11 12 13 14 15 16 17 18 5 8 9 10 12 13 14 15 16 17 18 19 6 11 10 9 10 11 13 14 15 16 17 18 19 20 2147483647 
19 18 17 16 15 14 13 12 13 14 15 2147483647 14 13 12 11 12 13 14 2147483647 2147483647 1 13 12 11 10 11 12 13 2147483647 2147483647 0 9 2147483647 2147483647 1 6 7 8 9 10 11 12 13 4 3 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 3 6 7 8 10 11 12 13 14 15 16 17 4 7 8 9 11 12 13 14 15 16 17 18 5 10 9 8 9 10 12 13 14 15 16 17 18 19 2147483647 
10 9 8 7 6 5 4 3 4 5 6 2147483647 5 4 3 2 3 4 5 2147483647 2147483647 10 4 3 2 1 2 3 4 2147483647 2147483647 9 0 2147483647 2147483647 8 3 2 1 2 3 4 5 6 9 8 7 6 5 4 3 2 3 4 5 6 7 8 9 10 11 8 5 4 3 5 6 7 8 9 10 11 12 9 6 5 4 6 7 8 9 10 11 12 13 10 9 8 7 6 5 7 8 9 10 11 12 13 14 2147483647 
4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 18 17 16 15 14 13 12 13 14 15 4 14 13 12 11 12 13 14 3 2 3 13 12 11 10 11 12 13 2 1 2 9 1 0 1 6 7 8 9 10 11 12 13 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 3 6 7 8 10 11 12 13 14 15 16 17 4 7 8 9 11 12 13 14 15 16 17 18 5 10 9 8 9 10 12 13 14 15 16 17 18 19 2147483647 
18 17 16 15 14 13 12 11 12 13 14 2147483647 13 12 11 10 11 12 13 2147483647 2147483647 2 12 11 10 9 10 11 12 2147483647 2147483647 1 8 2147483647 2147483647 0 5 6 7 8 9 10 11 12 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 2 5 6 7 9 10 11 12 13 14 15 16 3 6 7 8 10 11 12 13 14 15 16 17 4 9 8 7 8 9 11 12 13 14 15 16 17 18 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
