73
2147483647 8 4 3 4 5 6 7 4 3 2 3 8 2 1 0 1 2 10 9 10 11 2 11 10 11 12 5 4 3 4 10 11 12 13 6 5 4 5 9 10 11 12 7 6 5 6 7 8 9 10 11 8 7 6 7 9 10 11 12 13 10 11 12 13 14 11 12 13 12 13 13 14 
2147483647 7 3 2 3 4 5 6 3 2 1 2 7 3 2 1 0 1 9 8 9 10 1 10 9 10 11 4 3 2 3 9 10 11 12 5 4 3 4 8 9 10 11 6 5 4 5 6 7 8 9 10 7 6 5 6 8 9 10 11 12 9 10 11 12 13 10 11 12 11 12 12 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 3 15 14 15 16 17 2 15 14 13 14 1 15 14 13 12 13 1 0 1 2 11 2 1 2 3 12 11 10 9 3 2 3 4 11 10 9 8 4 3 4 5 10 9 8 7 6 5 4 5 6 11 10 9 8 6 5 6 7 8 7 6 7 8 9 8 7 8 9 8 10 9 
2147483647 4 16 15 16 17 18 3 16 15 14 15 2 16 15 14 13 14 2 1 0 1 12 3 2 3 4 13 12 11 10 4 3 4 5 12 11 10 9 5 4 5 6 11 10 9 8 7 6 5 6 7 12 11 10 9 7 6 7 8 9 8 7 8 9 10 9 8 9 10 9 11 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 8 4 3 4 5 6 7 4 3 2 3 8 4 3 2 1 2 10 9 10 11 0 9 10 11 12 3 2 1 2 8 9 10 11 4 3 2 3 7 8 9 10 5 4 3 4 5 6 7 8 9 6 5 4 5 7 8 9 10 11 8 9 10 11 12 9 10 11 10 11 11 12 
2147483647 11 13 12 13 14 15 10 13 12 11 12 9 13 12 11 10 11 1 8 9 10 9 0 7 8 9 10 9 8 7 1 6 7 8 9 8 7 6 2 5 6 7 8 7 6 5 4 3 4 5 6 9 8 7 6 4 5 6 7 8 5 6 7 8 9 6 7 8 7 8 8 9 
2147483647 4 14 13 14 15 16 3 14 13 12 13 2 14 13 12 11 12 2 1 2 3 10 1 0 1 2 11 10 9 8 2 1 2 3 10 9 8 7 3 2 3 4 9 8 7 6 5 4 3 4 5 10 9 8 7 5 4 5 6 7 6 5 6 7 8 7 6 7 8 7 9 8 
2147483647 5 15 14 15 16 17 4 15 14 13 14 3 15 14 13 12 13 3 2 1 2 11 2 1 0 1 12 11 10 9 3 2 1 2 11 10 9 8 4 3 2 3 10 9 8 7 6 5 4 3 4 11 10 9 8 6 5 4 5 6 7 6 5 6 7 8 7 6 9 8 10 9 
2147483647 14 18 17 18 19 20 13 18 17 16 17 12 18 17 16 15 16 12 11 10 1 14 11 10 9 0 15 14 13 12 10 9 8 1 14 13 12 11 9 8 7 2 13 12 11 10 9 8 7 6 3 14 13 12 11 7 6 5 4 5 8 7 6 5 6 9 8 7 10 9 11 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 10 6 5 6 7 8 9 6 5 4 5 10 6 5 4 3 4 10 11 12 13 2 9 10 11 12 1 0 1 2 8 9 10 11 4 3 2 3 7 8 9 10 5 4 3 4 5 6 7 8 9 6 5 4 5 7 8 9 10 11 8 9 10 11 12 9 10 11 10 11 11 12 
2147483647 9 5 4 5 6 7 8 5 4 3 4 9 5 4 3 2 3 9 10 11 12 1 8 9 10 11 2 1 0 1 7 8 9 10 3 2 1 2 6 7 8 9 4 3 2 3 4 5 6 7 8 5 4 3 4 6 7 8 9 10 7 8 9 10 11 8 9 10 9 10 10 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 10 12 11 12 13 14 9 12 11 10 11 8 12 11 10 9 10 2 7 8 9 8 1 6 7 8 9 8 7 6 0 5 6 7 8 7 6 5 1 4 5 6 7 6 5 4 3 2 3 4 5 8 7 6 5 3 4 5 6 7 4 5 6 7 8 5 6 7 6 7 7 8 
2147483647 5 13 12 13 14 15 4 13 12 11 12 3 13 12 11 10 11 3 2 3 4 9 2 1 2 3 10 9 8 7 1 0 1 2 9 8 7 6 2 1 2 3 8 7 6 5 4 3 2 3 4 9 8 7 6 4 3 4 5 6 5 4 5 6 7 6 5 6 7 6 8 7 
2147483647 6 14 13 14 15 16 5 14 13 12 13 4 14 13 12 11 12 4 3 2 3 10 3 2 1 2 11 10 9 8 2 1 0 1 10 9 8 7 3 2 1 2 9 8 7 6 5 4 3 2 3 10 9 8 7 5 4 3 4 5 6 5 4 5 6 7 6 5 8 7 9 8 
2147483647 13 17 16 17 18 19 12 17 16 15 16 11 17 16 15 14 15 11 10 9 2 13 10 9 8 1 14 13 12 11 9 8 7 0 13 12 11 10 8 7 6 1 12 11 10 9 8 7 6 5 2 13 12 11 10 6 5 4 3 4 7 6 5 4 5 8 7 6 9 8 10 9 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 11 7 6 7 8 9 10 7 6 5 6 11 7 6 5 4 5 9 10 11 12 3 8 9 10 11 2 1 2 3 7 8 9 10 1 0 1 2 6 7 8 9 2 1 2 3 4 5 6 7 8 3 2 3 4 6 7 8 9 10 7 8 9 10 11 8 9 10 9 10 10 11 
2147483647 10 6 5 6 7 8 9 6 5 4 5 10 6 5 4 3 4 8 9 10 11 2 7 8 9 10 3 2 1 2 6 7 8 9 2 1 0 1 5 6 7 8 3 2 1 2 3 4 5 6 7 4 3 2 3 5 6 7 8 9 6 7 8 9 10 7 8 9 8 9 9 10 
2147483647 11 9 8 9 10 11 10 9 8 7 8 9 9 8 7 6 7 7 8 9 10 5 6 7 8 9 6 5 4 1 5 6 7 8 5 4 3 0 4 5 6 7 4 3 2 1 2 3 4 5 6 5 4 3 2 4 5 6 7 8 5 6 7 8 9 6 7 8 7 8 8 9 
2147483647 9 11 10 11 12 13 8 11 10 9 10 7 11 10 9 8 9 3 6 7 8 7 2 5 6 7 8 7 6 5 1 4 5 6 7 6 5 4 0 3 4 5 6 5 4 3 2 1 2 3 4 7 6 5 4 2 3 4 5 6 3 4 5 6 7 4 5 6 5 6 6 7 
2147483647 6 12 11 12 13 14 5 12 11 10 11 4 12 11 10 9 10 4 3 4 5 8 3 2 3 4 9 8 7 6 2 1 2 3 8 7 6 5 1 0 1 2 7 6 5 4 3 2 1 2 3 8 7 6 5 3 2 3 4 5 4 3 4 5 6 5 4 5 6 5 7 6 
2147483647 7 13 12 13 14 15 6 13 12 11 12 5 13 12 11 10 11 5 4 3 4 9 4 3 2 3 10 9 8 7 3 2 1 2 9 8 7 6 2 1 0 1 8 7 6 5 4 3 2 1 2 9 8 7 6 4 3 2 3 4 5 4 3 4 5 6 5 4 7 6 8 7 
2147483647 12 16 15 16 17 18 11 16 15 14 15 10 16 15 14 13 14 10 9 8 3 12 9 8 7 2 13 12 11 10 8 7 6 1 12 11 10 9 7 6 5 0 11 10 9 8 7 6 5 4 1 12 11 10 9 5 4 3 2 3 6 5 4 3 4 7 6 5 8 7 9 8 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 12 8 7 8 9 10 11 8 7 6 7 10 8 7 6 5 6 8 9 10 11 4 7 8 9 10 3 2 3 4 6 7 8 9 2 1 2 3 5 6 7 8 1 0 1 2 3 4 5 6 7 2 1 2 3 5 6 7 8 9 6 7 8 9 10 7 8 9 8 9 9 10 
2147483647 11 7 6 7 8 9 10 7 6 5 6 9 7 6 5 4 5 7 8 9 10 3 6 7 8 9 4 3 2 3 5 6 7 8 3 2 1 2 4 5 6 7 2 1 0 1 2 3 4 5 6 3 2 1 2 4 5 6 7 8 5 6 7 8 9 6 7 8 7 8 8 9 
2147483647 10 8 7 8 9 10 9 8 7 6 7 8 8 7 6 5 6 6 7 8 9 4 5 6 7 8 5 4 3 2 4 5 6 7 4 3 2 1 3 4 5 6 3 2 1 0 1 2 3 4 5 4 3 2 1 3 4 5 6 7 4 5 6 7 8 5 6 7 6 7 7 8 
2147483647 9 9 8 9 10 11 8 9 8 7 8 7 9 8 7 6 7 5 6 7 8 5 4 5 6 7 6 5 4 3 3 4 5 6 5 4 3 2 2 3 4 5 4 3 2 1 0 1 2 3 4 5 4 3 2 2 3 4 5 6 3 4 5 6 7 4 5 6 5 6 6 7 
2147483647 8 10 9 10 11 12 7 10 9 8 9 6 10 9 8 7 8 4 5 6 7 6 3 4 5 6 7 6 5 4 2 3 4 5 6 5 4 3 1 2 3 4 5 4 3 2 1 0 1 2 3 6 5 4 3 1 2 3 4 5 2 3 4 5 6 3 4 5 4 5 5 6 
2147483647 7 11 10 11 12 13 6 11 10 9 10 5 11 10 9 8 9 5 4 5 6 7 4 3 4 5 8 7 6 5 3 2 3 4 7 6 5 4 2 1 2 3 6 5 4 3 2 1 0 1 2 7 6 5 4 2 1 2 3 4 3 2 3 4 5 4 3 4 5 4 6 5 
2147483647 8 12 11 12 13 14 7 12 11 10 11 6 12 11 10 9 10 6 5 4 5 8 5 4 3 4 9 8 7 6 4 3 2 3 8 7 6 5 3 2 1 2 7 6 5 4 3 2 1 0 1 8 7 6 5 3 2 1 2 3 4 3 2 3 4 5 4 3 6 5 7 6 
2147483647 11 15 14 15 16 17 10 15 14 13 14 9 15 14 13 12 13 9 8 7 4 11 8 7 6 3 12 11 10 9 7 6 5 2 11 10 9 8 6 5 4 1 10 9 8 7 6 5 4 3 0 11 10 9 8 4 3 2 1 2 5 4 3 2 3 6 5 4 7 6 8 7 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 9 11 10 11 12 13 8 11 10 9 10 7 11 10 9 8 9 5 6 7 8 7 4 5 6 7 8 7 6 5 3 4 5 6 7 6 5 4 2 3 4 5 6 5 4 3 2 1 2 3 4 7 6 5 4 0 3 4 5 6 1 4 5 6 7 2 5 6 3 6 4 7 
2147483647 8 12 11 12 13 14 7 12 11 10 11 6 12 11 10 9 10 6 5 6 7 8 5 4 5 6 9 8 7 6 4 3 4 5 8 7 6 5 3 2 3 4 7 6 5 4 3 2 1 2 3 8 7 6 5 1 0 1 2 3 2 1 2 3 4 3 2 3 4 3 5 4 
2147483647 9 13 12 13 14 15 8 13 12 11 12 7 13 12 11 10 11 7 6 5 6 9 6 5 4 5 10 9 8 7 5 4 3 4 9 8 7 6 4 3 2 3 8 7 6 5 4 3 2 1 2 9 8 7 6 2 1 0 1 2 3 2 1 2 3 4 3 2 5 4 6 5 
2147483647 10 14 13 14 15 16 9 14 13 12 13 8 14 13 12 11 12 8 7 6 5 10 7 6 5 4 11 10 9 8 6 5 4 3 10 9 8 7 5 4 3 2 9 8 7 6 5 4 3 2 1 10 9 8 7 3 2 1 0 1 4 3 2 1 2 5 4 3 6 5 7 6 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 10 12 11 12 13 14 9 12 11 10 11 8 12 11 10 9 10 6 7 8 9 8 5 6 7 8 9 8 7 6 4 5 6 7 8 7 6 5 3 4 5 6 7 6 5 4 3 2 3 4 5 8 7 6 5 1 4 5 6 7 0 5 6 7 8 1 6 7 2 7 3 8 
2147483647 9 13 12 13 14 15 8 13 12 11 12 7 13 12 11 10 11 7 6 7 8 9 6 5 6 7 10 9 8 7 5 4 5 6 9 8 7 6 4 3 4 5 8 7 6 5 4 3 2 3 4 9 8 7 6 2 1 2 3 4 1 0 1 2 3 2 1 2 3 2 4 3 
2147483647 10 14 13 14 15 16 9 14 13 12 13 8 14 13 12 11 12 8 7 6 7 10 7 6 5 6 11 10 9 8 6 5 4 5 10 9 8 7 5 4 3 4 9 8 7 6 5 4 3 2 3 10 9 8 7 3 2 1 2 3 2 1 0 1 2 3 2 1 4 3 5 4 
2147483647 11 15 14 15 16 17 10 15 14 13 14 9 15 14 13 12 13 9 8 7 8 11 8 7 6 7 12 11 10 9 7 6 5 6 11 10 9 8 6 5 4 5 10 9 8 7 6 5 4 3 4 11 10 9 8 4 3 2 3 4 3 2 1 0 1 4 3 2 5 4 6 5 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 11 13 12 13 14 15 10 13 12 11 12 9 13 12 11 10 11 7 8 9 10 9 6 7 8 9 10 9 8 7 5 6 7 8 9 8 7 6 4 5 6 7 8 7 6 5 4 3 4 5 6 9 8 7 6 2 5 6 7 8 1 6 7 8 9 0 7 8 1 8 2 9 
