85
1 2 8 7 6 5 4 3 2 1 0 1 2 2147483647 2147483647 16 15 2 1 2 11 12 13 2147483647 15 14 13 14 15 16 3 3 10 11 12 2147483647 14 13 12 13 14 15 4 4 9 8 9 10 11 2147483647 2147483647 13 11 5 6 5 6 7 8 9 10 14 13 12 11 10 9 8 7 6 7 8 9 10 11 13 12 11 10 9 8 7 8 14 13 
2 1 9 8 7 6 5 4 3 2 1 0 1 2147483647 2147483647 17 16 3 2 1 10 11 12 2147483647 16 15 14 15 16 17 4 2 9 10 11 2147483647 15 14 13 14 15 16 5 3 8 7 8 9 10 2147483647 2147483647 14 12 6 5 4 5 6 7 8 9 15 14 13 12 11 10 9 8 7 8 7 8 9 10 14 13 12 11 10 9 8 9 15 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
10 11 3 2 3 4 5 6 7 8 9 10 11 1 0 1 12 11 10 11 20 21 22 2147483647 2 11 10 11 12 13 12 12 19 20 21 2147483647 3 10 9 10 11 12 13 13 18 17 18 19 20 2147483647 2147483647 4 8 12 13 14 15 16 17 18 19 7 6 5 6 7 8 9 10 11 12 17 18 19 20 6 9 8 9 10 11 12 13 7 10 
9 10 2 1 2 3 4 5 6 7 8 9 10 2147483647 2147483647 0 11 10 9 10 19 20 21 2147483647 1 10 9 10 11 12 11 11 18 19 20 2147483647 2 9 8 9 10 11 12 12 17 16 17 18 19 2147483647 2147483647 3 7 11 12 13 14 15 16 17 18 6 5 4 5 6 7 8 9 10 11 16 17 18 19 5 8 7 8 9 10 11 12 6 9 
6 7 5 4 3 2 1 2 3 4 5 6 7 2147483647 2147483647 5 0 5 6 7 16 17 18 2147483647 4 3 2 1 2 3 4 8 15 16 17 2147483647 5 4 3 2 3 4 5 9 14 13 14 15 16 2147483647 2147483647 6 4 6 9 10 11 12 13 14 15 9 8 7 6 5 6 7 8 7 8 13 14 15 16 8 7 6 7 8 9 8 9 9 8 
3 4 8 7 6 5 4 3 2 1 2 3 4 2147483647 2147483647 14 13 0 3 4 13 14 15 2147483647 13 12 11 12 13 14 1 5 12 13 14 2147483647 12 11 10 11 12 13 2 6 11 10 11 12 13 2147483647 2147483647 11 9 3 6 7 8 9 10 11 12 12 11 10 9 8 7 6 5 4 5 10 11 12 13 11 10 9 8 7 6 5 6 12 11 
4 3 9 8 7 6 5 4 3 2 3 2 3 2147483647 2147483647 15 14 1 0 1 10 11 12 2147483647 14 13 12 13 14 15 2 2 9 10 11 2147483647 13 12 11 12 13 14 3 3 8 7 8 9 10 2147483647 2147483647 12 10 4 5 4 5 6 7 8 9 13 12 11 10 9 8 7 6 5 6 7 8 9 10 12 11 10 9 8 7 6 7 13 12 
11 2 16 15 14 13 12 11 10 9 10 1 2 2147483647 2147483647 16 15 8 11 0 9 10 11 2147483647 15 14 13 14 15 16 7 1 8 9 10 2147483647 14 13 12 13 14 15 6 2 7 6 7 8 9 2147483647 2147483647 13 11 5 4 3 4 5 6 7 8 14 13 12 11 10 9 8 7 6 7 6 7 8 9 13 12 11 10 9 8 7 8 14 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
10 11 3 2 3 4 5 6 7 8 9 10 11 2147483647 2147483647 1 10 11 10 11 18 19 20 2147483647 0 9 8 9 10 11 12 12 17 18 19 2147483647 1 8 7 8 9 10 11 13 16 15 16 17 18 2147483647 2147483647 2 6 10 11 12 13 14 15 16 17 5 4 3 4 5 6 7 8 9 10 15 16 17 18 4 7 6 7 8 9 10 11 5 8 
9 10 4 3 4 5 4 5 6 7 8 9 10 2147483647 2147483647 2 3 6 9 10 17 18 19 2147483647 1 0 1 2 3 4 5 11 16 17 18 2147483647 2 5 4 3 4 5 6 12 15 14 15 16 17 2147483647 2147483647 3 5 7 10 11 12 13 14 15 16 6 5 4 5 6 7 8 9 8 9 14 15 16 17 5 8 7 8 9 10 9 10 6 9 
8 9 5 4 5 4 3 4 5 6 7 8 9 2147483647 2147483647 3 2 5 8 9 16 17 18 2147483647 2 1 0 1 2 3 4 10 15 16 17 2147483647 3 4 3 2 3 4 5 11 14 13 14 15 16 2147483647 2147483647 4 4 6 9 10 11 12 13 14 15 7 6 5 6 5 6 7 8 7 8 13 14 15 16 6 7 6 7 8 9 8 9 7 8 
7 8 6 5 4 3 2 3 4 5 6 7 8 2147483647 2147483647 4 1 4 7 8 15 16 17 2147483647 3 2 1 0 1 2 3 9 14 15 16 2147483647 4 3 2 1 2 3 4 10 13 12 13 14 15 2147483647 2147483647 5 3 5 8 9 10 11 12 13 14 8 7 6 5 4 5 6 7 6 7 12 13 14 15 7 6 5 6 7 8 7 8 8 7 
6 7 7 6 5 4 3 4 5 4 5 6 7 2147483647 2147483647 5 2 3 6 7 14 15 16 2147483647 4 3 2 1 0 1 2 8 13 14 15 2147483647 5 4 3 2 3 4 3 9 12 11 12 13 14 2147483647 2147483647 6 4 4 7 8 9 10 11 12 13 9 8 7 6 5 6 7 6 5 6 11 12 13 14 8 7 6 7 8 7 6 7 9 8 
5 6 8 7 6 5 4 5 4 3 4 5 6 2147483647 2147483647 6 3 2 5 6 13 14 15 2147483647 5 4 3 2 1 0 1 7 12 13 14 2147483647 6 5 4 3 4 5 2 8 11 10 11 12 13 2147483647 2147483647 7 5 3 6 7 8 9 10 11 12 10 9 8 7 6 7 6 5 4 5 10 11 12 13 9 8 7 8 7 6 5 6 10 9 
4 5 9 8 7 6 5 4 3 2 3 4 5 2147483647 2147483647 13 12 1 4 5 12 13 14 2147483647 12 11 10 11 12 13 0 6 11 12 13 2147483647 11 10 9 10 11 12 1 7 10 9 10 11 12 2147483647 2147483647 10 8 2 5 6 7 8 9 10 11 11 10 9 8 7 6 5 4 3 4 9 10 11 12 10 9 8 7 6 5 4 5 11 10 
10 3 15 14 13 12 11 10 9 8 9 2 3 2147483647 2147483647 15 14 7 10 1 8 9 10 2147483647 14 13 12 13 14 15 6 0 7 8 9 2147483647 13 12 11 12 13 14 5 1 6 5 6 7 8 2147483647 2147483647 12 10 4 3 2 3 4 5 6 7 13 12 11 10 9 8 7 6 5 6 5 6 7 8 12 11 10 9 8 7 6 7 13 12 
13 8 18 17 16 15 14 13 12 11 12 7 8 2147483647 2147483647 18 17 10 13 6 1 4 5 2147483647 17 16 15 16 17 18 9 5 0 3 4 2147483647 16 15 14 15 16 17 8 4 3 2 1 2 3 2147483647 2147483647 15 13 7 6 5 4 3 2 3 4 16 15 14 13 12 11 10 9 8 9 4 3 4 5 15 14 13 12 11 10 9 10 16 15 
14 9 19 18 17 16 15 14 13 12 13 8 9 2147483647 2147483647 19 18 11 14 7 2 1 2 2147483647 18 17 16 17 18 19 10 6 1 0 1 2147483647 17 16 15 16 17 18 9 5 4 3 2 1 2 2147483647 2147483647 16 14 8 7 6 5 4 3 2 3 17 16 15 14 13 12 11 10 9 10 5 4 3 4 16 15 14 13 12 11 10 11 17 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
11 12 4 3 4 5 6 7 8 9 10 11 12 2147483647 2147483647 2 9 12 11 12 17 18 19 2147483647 1 8 7 8 9 10 11 13 16 17 18 2147483647 0 7 6 7 8 9 10 14 15 14 15 16 17 2147483647 2147483647 1 5 9 10 11 12 13 14 15 16 4 3 2 3 4 5 6 7 8 9 14 15 16 17 3 6 5 6 7 8 9 10 4 7 
10 11 5 4 5 6 5 6 7 8 9 10 11 2147483647 2147483647 3 4 7 10 11 16 17 18 2147483647 2 3 2 3 4 5 6 12 15 16 17 2147483647 1 0 1 2 3 4 5 13 14 13 14 15 16 2147483647 2147483647 2 2 6 9 10 11 12 13 14 15 5 4 3 4 3 4 5 6 7 8 13 14 15 16 4 5 4 5 6 7 8 9 5 6 
9 10 6 5 6 5 4 5 6 7 8 9 10 2147483647 2147483647 4 3 6 9 10 15 16 17 2147483647 3 2 1 2 3 4 5 11 14 15 16 2147483647 2 1 0 1 2 3 4 12 13 12 13 14 15 2147483647 2147483647 3 1 5 8 9 10 11 12 13 14 6 5 4 3 2 3 4 5 6 7 12 13 14 15 5 4 3 4 5 6 7 8 6 5 
8 9 7 6 7 6 5 6 7 6 7 8 9 2147483647 2147483647 5 4 5 8 9 14 15 16 2147483647 4 3 2 3 4 5 4 10 13 14 15 2147483647 3 2 1 0 1 2 3 11 12 11 12 13 14 2147483647 2147483647 4 2 4 7 8 9 10 11 12 13 7 6 5 4 3 4 5 6 5 6 11 12 13 14 6 5 4 5 6 7 6 7 7 6 
7 8 8 7 8 7 6 7 6 5 6 7 8 2147483647 2147483647 6 5 4 7 8 13 14 15 2147483647 5 4 3 4 5 6 3 9 12 13 14 2147483647 4 3 2 1 0 1 2 10 11 10 11 12 13 2147483647 2147483647 5 3 3 6 7 8 9 10 11 12 8 7 6 5 4 5 6 5 4 5 10 11 12 13 7 6 5 6 7 6 5 6 8 7 
6 7 9 8 9 8 7 6 5 4 5 6 7 2147483647 2147483647 7 6 3 6 7 12 13 14 2147483647 6 5 4 5 6 7 2 8 11 12 13 2147483647 5 4 3 2 1 0 1 9 10 9 10 11 12 2147483647 2147483647 6 4 2 5 6 7 8 9 10 11 9 8 7 6 5 6 5 4 3 4 9 10 11 12 8 7 6 7 6 5 4 5 9 8 
5 6 10 9 8 7 6 5 4 3 4 5 6 2147483647 2147483647 12 11 2 5 6 11 12 13 2147483647 11 10 9 10 11 12 1 7 10 11 12 2147483647 10 9 8 9 10 11 0 8 9 8 9 10 11 2147483647 2147483647 9 7 1 4 5 6 7 8 9 10 10 9 8 7 6 5 4 3 2 3 8 9 10 11 9 8 7 6 5 4 3 4 10 9 
9 4 14 13 12 11 10 9 8 7 8 3 4 2147483647 2147483647 14 13 6 9 2 7 8 9 2147483647 13 12 11 12 13 14 5 1 6 7 8 2147483647 12 11 10 11 12 13 4 0 5 4 5 6 7 2147483647 2147483647 11 9 3 2 1 2 3 4 5 6 12 11 10 9 8 7 6 5 4 5 4 5 6 7 11 10 9 8 7 6 5 6 12 11 
10 5 15 14 13 12 11 10 9 8 9 4 5 2147483647 2147483647 15 14 7 10 3 4 5 6 2147483647 14 13 12 13 14 15 6 2 3 4 5 2147483647 13 12 11 12 13 14 5 1 0 1 2 3 4 2147483647 2147483647 12 10 4 3 2 3 4 3 4 5 13 12 11 10 9 8 7 6 5 6 5 4 5 6 12 11 10 9 8 7 6 7 13 12 
11 6 16 15 14 13 12 11 10 9 10 5 6 2147483647 2147483647 16 15 8 11 4 3 4 5 2147483647 15 14 13 14 15 16 7 3 2 3 4 2147483647 14 13 12 13 14 15 6 2 1 0 1 2 3 2147483647 2147483647 13 11 5 4 3 4 3 2 3 4 14 13 12 11 10 9 8 7 6 7 4 3 4 5 13 12 11 10 9 8 7 8 14 13 
12 7 17 16 15 14 13 12 11 10 11 6 7 2147483647 2147483647 17 16 9 12 5 2 3 4 2147483647 16 15 14 15 16 17 8 4 1 2 3 2147483647 15 14 13 14 15 16 7 3 2 1 0 1 2 2147483647 2147483647 14 12 6 5 4 3 2 1 2 3 15 14 13 12 11 10 9 8 7 8 3 2 3 4 14 13 12 11 10 9 8 9 15 14 
13 8 18 17 16 15 14 13 12 11 12 7 8 2147483647 2147483647 18 17 10 13 6 3 2 3 2147483647 17 16 15 16 17 18 9 5 2 1 2 2147483647 16 15 14 15 16 17 8 4 3 2 1 0 1 2147483647 2147483647 15 13 7 6 5 4 3 2 1 2 16 15 14 13 12 11 10 9 8 9 4 3 2 3 15 14 13 12 11 10 9 10 16 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
13 14 6 5 6 7 8 9 10 11 12 13 14 4 2147483647 4 9 12 13 14 17 18 19 3 3 8 7 8 9 10 11 15 16 17 18 2 2 7 6 7 8 9 10 16 15 14 15 16 17 1 0 1 5 9 10 11 12 13 14 15 16 2 3 2 3 4 5 6 7 8 9 14 15 16 17 3 6 5 6 7 8 9 10 4 7 
12 13 5 4 5 6 7 8 9 10 11 12 13 2147483647 2147483647 3 8 11 12 13 16 17 18 2147483647 2 7 6 7 8 9 10 14 15 16 17 2147483647 1 6 5 6 7 8 9 15 14 13 14 15 16 2147483647 2147483647 0 4 8 9 10 11 12 13 14 15 3 2 1 2 3 4 5 6 7 8 13 14 15 16 2 5 4 5 6 7 8 9 3 6 
10 11 7 6 7 6 5 6 7 8 9 10 11 2147483647 2147483647 5 4 7 10 11 14 15 16 2147483647 4 3 2 3 4 5 6 12 13 14 15 2147483647 3 2 1 2 3 4 5 13 12 11 12 13 14 2147483647 2147483647 4 0 6 7 8 9 10 11 12 13 5 4 3 2 1 2 3 4 5 6 11 12 13 14 4 3 2 3 4 5 6 7 5 4 
6 7 11 10 9 8 7 6 5 4 5 6 7 2147483647 2147483647 11 10 3 6 7 10 11 12 2147483647 10 9 8 9 10 11 2 8 9 10 11 2147483647 9 8 7 8 9 10 1 9 8 7 8 9 10 2147483647 2147483647 8 6 0 3 4 5 6 7 8 9 9 8 7 6 5 4 3 2 1 2 7 8 9 10 8 7 6 5 4 3 2 3 9 8 
7 8 12 11 10 9 8 7 6 5 6 7 8 2147483647 2147483647 12 11 4 7 8 7 8 9 2147483647 11 10 9 10 11 12 3 7 6 7 8 2147483647 10 9 8 9 10 11 2 6 5 4 5 6 7 2147483647 2147483647 9 7 1 0 1 2 3 4 5 6 10 9 8 7 6 5 4 3 2 3 4 5 6 7 9 8 7 6 5 4 3 4 10 9 
8 9 13 12 11 10 9 8 7 6 7 8 9 2147483647 2147483647 13 12 5 8 7 6 7 8 2147483647 12 11 10 11 12 13 4 6 5 6 7 2147483647 11 10 9 10 11 12 3 5 4 3 4 5 6 2147483647 2147483647 10 8 2 1 0 1 2 3 4 5 11 10 9 8 7 6 5 4 3 4 3 4 5 6 10 9 8 7 6 5 4 5 11 10 
9 8 14 13 12 11 10 9 8 7 8 7 8 2147483647 2147483647 14 13 6 9 6 5 6 7 2147483647 13 12 11 12 13 14 5 5 4 5 6 2147483647 12 11 10 11 12 13 4 4 3 2 3 4 5 2147483647 2147483647 11 9 3 2 1 0 1 2 3 4 12 11 10 9 8 7 6 5 4 5 2 3 4 5 11 10 9 8 7 6 5 6 12 11 
10 7 15 14 13 12 11 10 9 8 9 6 7 2147483647 2147483647 15 14 7 10 5 4 5 6 2147483647 14 13 12 13 14 15 6 4 3 4 5 2147483647 13 12 11 12 13 14 5 3 2 1 2 3 4 2147483647 2147483647 12 10 4 3 2 1 0 1 2 3 13 12 11 10 9 8 7 6 5 6 1 2 3 4 12 11 10 9 8 7 6 7 13 12 
