118
4 3 2 1 2 3 16 2147483647 2147483647 13 0 13 12 13 14 15 16 17 15 12 1 11 12 13 14 15 14 13 12 11 10 11 2 10 11 12 13 14 15 14 13 12 11 10 9 10 3 9 10 12 13 14 2147483647 12 11 10 9 8 9 4 8 9 10 11 12 13 2147483647 11 10 9 8 7 6 5 6 7 8 12 13 14 2147483647 2147483647 12 8 8 9 10 11 12 13 12 11 10 9 10 11 10 9 10 11 12 13 14 13 12 11 10 11 12 11 10 11 12 13 14 12 13 12 
5 4 3 2 3 2 17 2147483647 2147483647 14 1 0 1 2 3 4 5 6 16 13 2 2 11 12 13 14 15 14 13 12 11 12 3 3 10 11 12 13 16 15 14 13 12 11 10 11 4 4 9 11 12 13 2147483647 13 12 11 10 9 10 5 5 8 9 10 11 12 2147483647 12 11 10 9 8 7 6 7 6 7 11 12 13 2147483647 2147483647 13 9 7 8 9 10 11 14 13 12 11 10 11 10 9 8 9 10 11 12 15 14 13 12 11 12 11 10 9 10 11 12 13 13 12 11 
6 5 4 3 4 1 18 2147483647 2147483647 15 2 1 0 1 2 3 4 5 17 14 3 1 10 11 12 13 16 15 14 13 12 13 4 2 9 10 11 12 17 16 15 14 13 12 11 12 5 3 8 10 11 12 2147483647 14 13 12 11 10 11 6 4 7 8 9 10 11 2147483647 13 12 11 10 9 8 7 6 5 6 10 11 12 2147483647 2147483647 14 10 6 7 8 9 10 15 14 13 12 11 10 9 8 7 8 9 10 11 16 15 14 13 12 11 10 9 8 9 10 11 12 12 11 10 
7 6 5 4 5 2 19 2147483647 2147483647 16 3 2 1 0 1 2 3 4 18 15 4 2 11 12 13 14 17 16 15 14 13 14 5 3 10 11 12 13 18 17 16 15 14 13 12 13 6 4 9 11 12 13 2147483647 15 14 13 12 11 12 7 5 8 9 10 11 12 2147483647 14 13 12 11 10 9 8 7 6 7 11 12 13 2147483647 2147483647 15 11 7 8 9 10 11 16 15 14 13 12 11 10 9 8 9 10 11 12 17 16 15 14 13 12 11 10 9 10 11 12 13 13 12 11 
8 7 6 5 6 3 20 2147483647 2147483647 17 4 3 2 1 0 1 2 3 19 16 5 3 12 13 14 15 18 17 16 15 14 15 6 4 11 12 13 14 19 18 17 16 15 14 13 14 7 5 10 12 13 14 2147483647 16 15 14 13 12 13 8 6 9 10 11 12 13 2147483647 15 14 13 12 11 10 9 8 7 8 12 13 14 2147483647 2147483647 16 12 8 9 10 11 12 17 16 15 14 13 12 11 10 9 10 11 12 13 18 17 16 15 14 13 12 11 10 11 12 13 14 14 13 12 
9 8 7 6 7 4 21 2147483647 2147483647 18 5 4 3 2 1 0 1 2 20 17 6 4 13 14 15 16 19 18 17 16 15 16 7 5 12 13 14 15 20 19 18 17 16 15 14 15 8 6 11 13 14 15 2147483647 17 16 15 14 13 14 9 7 10 11 12 13 14 2147483647 16 15 14 13 12 11 10 9 8 9 13 14 15 2147483647 2147483647 17 13 9 10 11 12 13 18 17 16 15 14 13 12 11 10 11 12 13 14 19 18 17 16 15 14 13 12 11 12 13 14 15 15 14 13 
10 9 8 7 8 5 22 2147483647 2147483647 19 6 5 4 3 2 1 0 1 21 18 7 5 14 15 16 17 20 19 18 17 16 17 8 6 13 14 15 16 21 20 19 18 17 16 15 16 9 7 12 14 15 16 2147483647 18 17 16 15 14 15 10 8 11 12 13 14 15 2147483647 17 16 15 14 13 12 11 10 9 10 14 15 16 2147483647 2147483647 18 14 10 11 12 13 14 19 18 17 16 15 14 13 12 11 12 13 14 15 20 19 18 17 16 15 14 13 12 13 14 15 16 16 15 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
9 14 13 12 13 14 1 2147483647 2147483647 8 11 18 17 18 19 20 21 22 0 7 10 16 17 18 19 20 1 4 5 6 7 8 9 15 16 17 18 19 4 3 2 3 4 5 6 7 8 14 15 17 18 19 2147483647 3 4 5 6 7 8 9 13 14 15 16 17 18 2147483647 4 5 6 7 8 9 10 11 12 13 17 18 19 2147483647 2147483647 5 9 13 14 15 16 17 6 13 12 11 10 11 12 13 14 15 16 17 18 7 14 13 12 11 12 13 14 15 16 17 18 19 13 14 15 
2 9 8 7 8 9 6 2147483647 2147483647 1 6 15 14 15 16 17 18 19 5 0 5 13 14 15 16 17 4 3 2 1 2 3 4 12 13 14 15 16 7 6 5 4 3 2 3 4 5 11 12 14 15 16 2147483647 6 5 4 3 4 5 6 10 11 12 13 14 15 2147483647 7 6 5 4 5 6 7 8 9 10 14 15 16 2147483647 2147483647 8 6 10 11 12 13 14 9 10 9 8 7 8 9 10 11 12 13 14 15 10 11 10 9 8 9 10 11 12 13 14 15 16 10 11 12 
5 4 3 2 3 4 15 2147483647 2147483647 12 1 12 11 12 13 14 15 16 14 11 0 10 11 12 13 14 13 12 11 10 9 10 1 9 10 11 12 13 14 13 12 11 10 9 8 9 2 8 9 11 12 13 2147483647 11 10 9 8 7 8 3 7 8 9 10 11 12 2147483647 10 9 8 7 6 5 4 5 6 7 11 12 13 2147483647 2147483647 11 7 7 8 9 10 11 12 11 10 9 8 9 10 9 8 9 10 11 12 13 12 11 10 9 10 11 10 9 10 11 12 13 11 12 11 
7 6 5 4 5 2 17 2147483647 2147483647 14 3 2 1 2 3 4 5 6 16 13 4 0 9 10 11 12 15 14 13 12 11 12 5 1 8 9 10 11 16 15 14 13 12 11 10 11 6 2 7 9 10 11 2147483647 13 12 11 10 9 10 7 3 6 7 8 9 10 2147483647 12 11 10 9 8 7 6 5 4 5 9 10 11 2147483647 2147483647 13 9 5 6 7 8 9 14 13 12 11 10 9 8 7 6 7 8 9 10 15 14 13 12 11 10 9 8 7 8 9 10 11 11 10 9 
8 7 6 5 6 3 18 2147483647 2147483647 15 4 3 2 1 2 3 4 5 17 14 5 1 0 1 2 3 16 15 14 13 12 13 6 2 1 2 3 4 17 16 15 14 13 12 11 12 7 3 2 4 5 6 2147483647 14 13 12 11 10 11 8 4 3 4 5 6 7 2147483647 13 12 11 10 9 8 7 6 5 4 6 7 8 2147483647 2147483647 14 10 6 5 6 7 8 15 14 13 12 11 10 9 8 7 6 7 8 9 16 15 14 13 12 11 10 9 8 7 8 9 10 12 11 10 
9 8 7 6 7 4 19 2147483647 2147483647 16 5 4 3 2 1 2 3 4 18 15 6 2 1 0 1 2 17 16 15 14 13 14 7 3 2 1 2 3 18 17 16 15 14 13 12 13 8 4 3 3 4 5 2147483647 15 14 13 12 11 12 9 5 4 5 4 5 6 2147483647 14 13 12 11 10 9 8 7 6 5 5 6 7 2147483647 2147483647 15 11 7 6 7 6 7 16 15 14 13 12 11 10 9 8 7 8 7 8 17 16 15 14 13 12 11 10 9 8 9 8 9 13 12 11 
10 9 8 7 8 5 20 2147483647 2147483647 17 6 5 4 3 2 1 2 3 19 16 7 3 2 1 0 1 18 17 16 15 14 15 8 4 3 2 1 2 19 18 17 16 15 14 13 14 9 5 4 2 3 4 2147483647 16 15 14 13 12 13 10 6 5 4 3 4 5 2147483647 15 14 13 12 11 10 9 8 7 6 4 5 6 2147483647 2147483647 16 12 8 7 6 5 6 17 16 15 14 13 12 11 10 9 8 7 6 7 18 17 16 15 14 13 12 11 10 9 8 7 8 14 13 12 
15 14 13 12 13 10 21 2147483647 2147483647 18 11 10 9 8 7 6 1 2 20 17 12 8 7 6 5 0 19 18 17 16 15 16 13 7 6 5 4 1 20 19 18 17 16 15 14 15 14 8 7 3 2 3 2147483647 17 16 15 14 13 14 15 7 6 5 4 3 4 2147483647 16 15 14 13 12 11 10 9 8 7 5 4 5 2147483647 2147483647 17 13 9 8 7 6 5 18 17 16 15 14 13 12 11 10 9 8 7 6 19 18 17 16 15 14 13 12 11 10 9 8 7 15 14 13 
8 13 12 11 12 13 2 2147483647 2147483647 7 10 17 16 17 18 19 20 21 1 6 9 15 16 17 18 19 0 3 4 5 6 7 8 14 15 16 17 18 3 2 1 2 3 4 5 6 7 13 14 16 17 18 2147483647 2 3 4 5 6 7 8 12 13 14 15 16 17 2147483647 3 4 5 6 7 8 9 10 11 12 16 17 18 2147483647 2147483647 4 8 12 13 14 15 16 5 12 11 10 9 10 11 12 13 14 15 16 17 6 13 12 11 10 11 12 13 14 15 16 17 18 12 13 14 
5 10 9 8 9 10 3 2147483647 2147483647 4 7 16 15 16 17 18 19 20 2 3 6 14 15 16 17 18 1 0 1 2 3 4 5 13 14 15 16 17 4 3 2 3 4 3 4 5 6 12 13 15 16 17 2147483647 3 4 5 4 5 6 7 11 12 13 14 15 16 2147483647 4 5 6 5 6 7 8 9 10 11 15 16 17 2147483647 2147483647 5 7 11 12 13 14 15 6 11 10 9 8 9 10 11 12 13 14 15 16 7 12 11 10 9 10 11 12 13 14 15 16 17 11 12 13 
4 9 8 7 8 9 4 2147483647 2147483647 3 6 15 14 15 16 17 18 19 3 2 5 13 14 15 16 17 2 1 0 1 2 3 4 12 13 14 15 16 5 4 3 4 3 2 3 4 5 11 12 14 15 16 2147483647 4 5 4 3 4 5 6 10 11 12 13 14 15 2147483647 5 6 5 4 5 6 7 8 9 10 14 15 16 2147483647 2147483647 6 6 10 11 12 13 14 7 10 9 8 7 8 9 10 11 12 13 14 15 8 11 10 9 8 9 10 11 12 13 14 15 16 10 11 12 
3 8 7 6 7 8 5 2147483647 2147483647 2 5 14 13 14 15 16 17 18 4 1 4 12 13 14 15 16 3 2 1 0 1 2 3 11 12 13 14 15 6 5 4 3 2 1 2 3 4 10 11 13 14 15 2147483647 5 4 3 2 3 4 5 9 10 11 12 13 14 2147483647 6 5 4 3 4 5 6 7 8 9 13 14 15 2147483647 2147483647 7 5 9 10 11 12 13 8 9 8 7 6 7 8 9 10 11 12 13 14 9 10 9 8 7 8 9 10 11 12 13 14 15 9 10 11 
4 7 6 5 6 7 6 2147483647 2147483647 3 4 13 12 13 14 15 16 17 5 2 3 11 12 13 14 15 4 3 2 1 0 1 2 10 11 12 13 14 7 6 5 4 3 2 3 4 3 9 10 12 13 14 2147483647 6 5 4 3 4 5 4 8 9 10 11 12 13 2147483647 7 6 5 4 5 6 5 6 7 8 12 13 14 2147483647 2147483647 8 6 8 9 10 11 12 9 10 9 8 7 8 9 10 9 10 11 12 13 10 11 10 9 8 9 10 11 10 11 12 13 14 10 11 12 
5 6 5 4 5 6 7 2147483647 2147483647 4 3 12 11 12 13 14 15 16 6 3 2 10 11 12 13 14 5 4 3 2 1 0 1 9 10 11 12 13 8 7 6 5 4 3 4 5 2 8 9 11 12 13 2147483647 7 6 5 4 5 6 3 7 8 9 10 11 12 2147483647 8 7 6 5 6 5 4 5 6 7 11 12 13 2147483647 2147483647 9 7 7 8 9 10 11 10 11 10 9 8 9 10 9 8 9 10 11 12 11 12 11 10 9 10 11 10 9 10 11 12 13 11 12 11 
6 5 4 3 4 5 14 2147483647 2147483647 11 2 11 10 11 12 13 14 15 13 10 1 9 10 11 12 13 12 11 10 9 8 9 0 8 9 10 11 12 13 12 11 10 9 8 7 8 1 7 8 10 11 12 2147483647 10 9 8 7 6 7 2 6 7 8 9 10 11 2147483647 9 8 7 6 5 4 3 4 5 6 10 11 12 2147483647 2147483647 10 6 6 7 8 9 10 11 10 9 8 7 8 9 8 7 8 9 10 11 12 11 10 9 8 9 10 9 8 9 10 11 12 10 11 10 
8 7 6 5 6 3 16 2147483647 2147483647 13 4 3 2 3 4 5 6 7 15 12 5 1 8 9 10 11 14 13 12 11 10 11 6 0 7 8 9 10 15 14 13 12 11 10 9 10 7 1 6 8 9 10 2147483647 12 11 10 9 8 9 8 2 5 6 7 8 9 2147483647 11 10 9 8 7 6 5 4 3 4 8 9 10 2147483647 2147483647 12 8 4 5 6 7 8 13 12 11 10 9 8 7 6 5 6 7 8 9 14 13 12 11 10 9 8 7 6 7 8 9 10 10 9 8 
9 8 7 6 7 4 17 2147483647 2147483647 14 5 4 3 2 3 4 5 6 16 13 6 2 1 2 3 4 15 14 13 12 11 12 7 1 0 1 2 3 16 15 14 13 12 11 10 11 8 2 1 3 4 5 2147483647 13 12 11 10 9 10 9 3 2 3 4 5 6 2147483647 12 11 10 9 8 7 6 5 4 3 5 6 7 2147483647 2147483647 13 9 5 4 5 6 7 14 13 12 11 10 9 8 7 6 5 6 7 8 15 14 13 12 11 10 9 8 7 6 7 8 9 11 10 9 
10 9 8 7 8 5 18 2147483647 2147483647 15 6 5 4 3 4 3 4 5 17 14 7 3 2 3 2 3 16 15 14 13 12 13 8 2 1 0 1 2 17 16 15 14 13 12 11 12 9 3 2 2 3 4 2147483647 14 13 12 11 10 11 10 4 3 4 3 4 5 2147483647 13 12 11 10 9 8 7 6 5 4 4 5 6 2147483647 2147483647 14 10 6 5 6 5 6 15 14 13 12 11 10 9 8 7 6 7 6 7 16 15 14 13 12 11 10 9 8 7 8 7 8 12 11 10 
11 10 9 8 9 6 19 2147483647 2147483647 16 7 6 5 4 3 2 3 4 18 15 8 4 3 2 1 2 17 16 15 14 13 14 9 3 2 1 0 1 18 17 16 15 14 13 12 13 10 4 3 1 2 3 2147483647 15 14 13 12 11 12 11 5 4 3 2 3 4 2147483647 14 13 12 11 10 9 8 7 6 5 3 4 5 2147483647 2147483647 15 11 7 6 5 4 5 16 15 14 13 12 11 10 9 8 7 6 5 6 17 16 15 14 13 12 11 10 9 8 7 6 7 13 12 11 
14 13 12 11 12 9 20 2147483647 2147483647 17 10 9 8 7 6 5 2 3 19 16 11 7 6 5 4 1 18 17 16 15 14 15 12 6 5 4 3 0 19 18 17 16 15 14 13 14 13 7 6 2 1 2 2147483647 16 15 14 13 12 13 14 6 5 4 3 2 3 2147483647 15 14 13 12 11 10 9 8 7 6 4 3 4 2147483647 2147483647 16 12 8 7 6 5 4 17 16 15 14 13 12 11 10 9 8 7 6 5 18 17 16 15 14 13 12 11 10 9 8 7 6 14 13 12 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
8 13 12 11 12 13 4 2147483647 2147483647 7 10 17 16 17 18 19 20 21 3 6 9 15 16 17 18 19 2 3 4 5 6 7 8 14 15 16 17 18 1 0 1 2 3 4 5 6 7 13 14 16 17 18 2147483647 2 3 4 5 6 7 8 12 13 14 15 16 17 2147483647 3 4 5 6 7 8 9 10 11 12 16 17 18 2147483647 2147483647 4 8 12 13 14 15 16 5 12 11 10 9 10 11 12 13 14 15 16 17 6 13 12 11 10 11 12 13 14 15 16 17 18 12 13 14 
7 12 11 10 11 12 3 2147483647 2147483647 6 9 16 15 16 17 18 19 20 2 5 8 14 15 16 17 18 1 2 3 4 5 6 7 13 14 15 16 17 2 1 0 1 2 3 4 5 6 12 13 15 16 17 2147483647 1 2 3 4 5 6 7 11 12 13 14 15 16 2147483647 2 3 4 5 6 7 8 9 10 11 15 16 17 2147483647 2147483647 3 7 11 12 13 14 15 4 11 10 9 8 9 10 11 12 13 14 15 16 5 12 11 10 9 10 11 12 13 14 15 16 17 11 12 13 
6 11 10 9 10 11 4 2147483647 2147483647 5 8 15 14 15 16 17 18 19 3 4 7 13 14 15 16 17 2 1 2 3 4 5 6 12 13 14 15 16 3 2 1 0 1 2 3 4 5 11 12 14 15 16 2147483647 2 1 2 3 4 5 6 10 11 12 13 14 15 2147483647 3 2 3 4 5 6 7 8 9 10 14 15 16 2147483647 2147483647 4 6 10 11 12 13 14 5 10 9 8 7 8 9 10 11 12 13 14 15 6 11 10 9 8 9 10 11 12 13 14 15 16 10 11 12 
5 10 9 8 9 10 5 2147483647 2147483647 4 7 14 13 14 15 16 17 18 4 3 6 12 13 14 15 16 3 2 1 2 3 4 5 11 12 13 14 15 4 3 2 1 0 1 2 3 4 10 11 13 14 15 2147483647 3 2 1 2 3 4 5 9 10 11 12 13 14 2147483647 4 3 2 3 4 5 6 7 8 9 13 14 15 2147483647 2147483647 5 5 9 10 11 12 13 6 9 8 7 6 7 8 9 10 11 12 13 14 7 10 9 8 7 8 9 10 11 12 13 14 15 9 10 11 
