90
2 1 2 3 4 5 6 7 8 1 0 1 2 3 4 5 6 7 2 1 2 8 14 13 12 11 3 2147483647 2147483647 10 9 13 12 11 10 9 8 7 6 5 4 7 8 9 10 11 10 14 13 12 11 12 13 14 15 16 5 10 11 15 14 13 12 15 11 12 16 15 14 13 12 13 17 16 15 14 13 16 15 14 15 18 17 16 15 14 17 16 15 16 
3 2 1 2 3 4 5 6 7 2 1 0 1 2 3 4 5 6 3 2 1 7 13 12 11 10 2 2147483647 2147483647 9 8 12 11 10 9 8 7 6 5 4 3 6 7 8 9 10 9 13 12 11 10 11 12 13 14 15 4 9 10 14 13 12 11 14 10 11 15 14 13 12 11 12 16 15 14 13 12 15 14 13 14 17 16 15 14 13 16 15 14 15 
4 3 2 3 4 5 6 7 6 3 2 1 0 1 2 3 4 5 4 3 2 6 14 13 12 11 3 2147483647 2147483647 10 7 13 12 11 10 9 8 7 6 5 4 7 8 9 10 11 8 14 13 12 11 12 13 14 15 16 5 10 9 15 14 13 12 15 11 10 16 15 14 13 12 11 17 16 15 14 13 14 13 12 13 18 17 16 15 14 15 14 13 14 
5 4 3 4 5 6 7 8 5 4 3 2 1 0 1 2 3 4 5 4 3 5 15 14 13 12 4 2147483647 2147483647 11 6 14 13 12 11 10 9 8 7 6 5 8 9 10 11 12 7 15 14 13 12 13 14 15 16 17 6 11 8 16 15 14 13 16 12 9 17 16 15 14 13 10 18 17 16 15 14 13 12 11 12 19 18 17 16 15 14 13 12 13 
6 5 4 5 6 7 8 9 4 5 4 3 2 1 0 1 2 3 6 5 4 4 16 15 14 13 5 2147483647 2147483647 12 5 15 14 13 12 11 10 9 8 7 6 9 10 11 12 13 6 16 15 14 13 14 15 16 17 18 7 12 7 17 16 15 14 17 13 8 18 17 16 15 14 9 19 18 17 16 13 12 11 10 11 20 19 18 17 14 13 12 11 12 
7 6 5 6 7 8 9 10 3 6 5 4 3 2 1 0 1 2 7 6 5 3 17 16 15 14 6 2147483647 2147483647 13 4 16 15 14 13 12 11 10 9 8 7 10 11 12 13 14 5 17 16 15 14 15 16 17 18 19 8 13 6 18 17 16 15 18 14 7 19 18 17 16 13 8 20 19 18 17 12 11 10 9 10 21 20 19 18 13 12 11 10 11 
8 7 6 7 8 9 10 11 2 7 6 5 4 3 2 1 0 1 8 7 6 2 18 17 16 15 7 2147483647 2147483647 14 3 17 16 15 14 13 12 11 10 9 8 11 12 13 14 15 4 18 17 16 15 16 17 18 19 20 9 14 5 19 18 17 16 19 13 6 20 19 18 17 12 7 21 20 19 18 11 10 9 8 9 22 21 20 19 12 11 10 9 10 
25 24 23 24 25 26 27 28 1 24 23 22 23 24 25 26 27 0 25 24 21 1 27 26 25 24 20 2147483647 2147483647 15 2 26 25 24 23 22 21 20 19 18 17 16 15 14 15 16 3 27 26 25 24 25 26 27 28 29 18 13 4 28 27 26 25 28 12 5 29 28 27 26 11 6 30 29 28 27 10 9 8 7 8 31 30 29 28 11 10 9 8 9 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 4 3 4 5 6 7 8 9 4 3 2 3 4 5 6 7 8 1 0 1 9 13 12 11 10 2 2147483647 2147483647 9 10 12 11 10 9 8 7 6 5 4 3 6 7 8 9 10 11 13 12 11 10 11 12 13 14 15 4 9 12 14 13 12 11 14 10 13 15 14 13 12 11 14 16 15 14 13 12 17 16 15 16 17 16 15 14 13 18 17 16 17 
4 3 2 3 4 5 6 7 8 3 2 1 2 3 4 5 6 7 4 3 0 8 12 11 10 9 1 2147483647 2147483647 8 9 11 10 9 8 7 6 5 4 3 2 5 6 7 8 9 10 12 11 10 9 10 11 12 13 14 3 8 11 13 12 11 10 13 9 12 14 13 12 11 10 13 15 14 13 12 11 16 15 14 15 16 15 14 13 12 17 16 15 16 
24 23 22 23 24 25 26 27 2 23 22 21 22 23 24 25 26 1 24 23 20 0 26 25 24 23 19 2147483647 2147483647 14 1 25 24 23 22 21 20 19 18 17 16 15 14 13 14 15 2 26 25 24 23 24 25 26 27 28 17 12 3 27 26 25 24 27 11 4 28 27 26 25 10 5 29 28 27 26 9 8 7 6 7 30 29 28 27 10 9 8 7 8 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 4 3 4 5 6 7 8 9 4 3 2 3 4 5 6 7 8 5 4 1 9 11 10 9 8 0 2147483647 2147483647 7 10 10 9 8 7 6 5 4 3 2 1 4 5 6 7 8 9 11 10 9 8 9 10 11 12 13 2 7 10 12 11 10 9 12 8 11 13 12 11 10 9 12 14 13 12 11 10 15 14 13 14 15 14 13 12 11 16 15 14 15 
6 5 4 5 6 7 8 9 10 5 4 3 4 5 6 7 8 9 6 5 2 10 12 11 10 9 1 0 1 2 11 11 10 9 8 7 6 5 4 3 2 5 6 7 8 9 10 12 11 10 9 10 11 12 13 14 3 8 11 13 12 11 10 13 9 12 14 13 12 11 10 13 15 14 13 12 11 16 15 14 15 16 15 14 13 12 17 16 15 16 
7 6 5 6 7 8 9 10 11 6 5 4 5 6 7 8 9 10 7 6 3 11 13 12 11 10 2 1 0 1 12 12 11 10 9 8 7 6 5 4 3 6 7 8 9 10 11 13 12 11 10 11 12 13 14 15 4 9 12 14 13 12 11 14 10 13 15 14 13 12 11 14 16 15 14 13 12 17 16 15 16 17 16 15 14 13 18 17 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
23 22 21 22 23 24 25 26 3 22 21 20 21 22 23 24 25 2 23 22 19 1 25 24 23 22 18 2147483647 2147483647 13 0 24 23 22 21 20 19 18 17 16 15 14 13 12 13 14 1 25 24 23 22 23 24 25 26 27 16 11 2 26 25 24 23 26 10 3 27 26 25 24 9 4 28 27 26 25 8 7 6 5 6 29 28 27 26 9 8 7 6 7 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
14 13 12 13 14 15 16 17 18 13 12 11 12 13 14 15 16 17 14 13 10 16 2 1 2 3 9 2147483647 2147483647 12 15 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 2 1 2 3 4 5 6 7 8 9 12 15 3 2 3 4 7 13 16 4 3 4 5 14 17 5 4 5 6 15 20 19 18 19 6 5 6 7 16 21 20 19 20 
13 12 11 12 13 14 15 16 17 12 11 10 11 12 13 14 15 16 13 12 9 15 3 2 1 2 8 2147483647 2147483647 11 14 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 3 2 1 2 3 4 5 6 7 8 11 14 4 3 2 3 6 12 15 5 4 3 4 13 16 6 5 4 5 14 19 18 17 18 7 6 5 6 15 20 19 18 19 
12 11 10 11 12 13 14 15 16 11 10 9 10 11 12 13 14 15 12 11 8 14 4 3 2 1 7 2147483647 2147483647 10 13 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 4 3 2 1 2 3 4 5 6 7 10 13 5 4 3 2 5 11 14 6 5 4 3 12 15 7 6 5 4 13 18 17 16 17 8 7 6 5 14 19 18 17 18 
11 10 9 10 11 12 13 14 15 10 9 8 9 10 11 12 13 14 11 10 7 13 5 4 3 2 6 2147483647 2147483647 9 12 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 5 4 3 2 3 4 5 6 7 8 9 12 6 5 4 3 6 10 13 7 6 5 4 11 14 8 7 6 5 12 17 16 15 16 9 8 7 6 13 18 17 16 17 
10 9 8 9 10 11 12 13 14 9 8 7 8 9 10 11 12 13 10 9 6 12 6 5 4 3 5 2147483647 2147483647 8 11 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 6 5 4 3 4 5 6 7 8 7 8 11 7 6 5 4 7 9 12 8 7 6 5 10 13 9 8 7 6 11 16 15 14 15 10 9 8 7 12 17 16 15 16 
9 8 7 8 9 10 11 12 13 8 7 6 7 8 9 10 11 12 9 8 5 11 7 6 5 4 4 2147483647 2147483647 7 10 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 7 6 5 4 5 6 7 8 9 6 7 10 8 7 6 5 8 8 11 9 8 7 6 9 12 10 9 8 7 10 15 14 13 14 11 10 9 8 11 16 15 14 15 
8 7 6 7 8 9 10 11 12 7 6 5 6 7 8 9 10 11 8 7 4 10 8 7 6 5 3 2147483647 2147483647 6 9 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 8 7 6 5 6 7 8 9 10 5 6 9 9 8 7 6 9 7 10 10 9 8 7 8 11 11 10 9 8 9 14 13 12 13 12 11 10 9 10 15 14 13 14 
7 6 5 6 7 8 9 10 11 6 5 4 5 6 7 8 9 10 7 6 3 9 9 8 7 6 2 2147483647 2147483647 5 8 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 9 8 7 6 7 8 9 10 11 4 5 8 10 9 8 7 10 6 9 11 10 9 8 7 10 12 11 10 9 8 13 12 11 12 13 12 11 10 9 14 13 12 13 
6 5 4 5 6 7 8 9 10 5 4 3 4 5 6 7 8 9 6 5 2 8 10 9 8 7 1 2147483647 2147483647 4 7 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 10 9 8 7 8 9 10 11 12 1 4 7 11 10 9 8 11 5 8 12 11 10 9 6 9 13 12 11 10 7 12 11 10 11 14 13 12 11 8 13 12 11 12 
9 8 7 8 9 10 11 12 9 8 7 6 7 8 9 10 11 8 9 8 5 7 11 10 9 8 4 2147483647 2147483647 3 6 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 11 10 9 8 9 10 11 12 13 2 3 6 12 11 10 9 12 4 7 13 12 11 10 5 8 14 13 12 11 6 11 10 9 10 15 14 13 12 7 12 11 10 11 
10 9 8 9 10 11 12 13 8 9 8 7 8 9 10 11 12 7 10 9 6 6 12 11 10 9 5 2147483647 2147483647 2 5 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 12 11 10 9 10 11 12 13 14 3 2 5 13 12 11 10 13 3 6 14 13 12 11 4 7 15 14 13 12 5 10 9 8 9 16 15 14 13 6 11 10 9 10 
11 10 9 10 11 12 13 14 7 10 9 8 9 10 11 12 13 6 11 10 7 5 13 12 11 10 6 2147483647 2147483647 1 4 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 13 12 11 10 11 12 13 14 15 4 1 4 14 13 12 11 14 2 5 15 14 13 12 3 6 16 15 14 13 4 9 8 7 8 17 16 15 14 5 10 9 8 9 
12 11 10 11 12 13 14 15 6 11 10 9 10 11 12 13 14 5 12 11 8 4 14 13 12 11 7 2147483647 2147483647 2 3 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 14 13 12 11 12 13 14 15 16 5 2 3 15 14 13 12 15 3 4 16 15 14 13 4 5 17 16 15 14 5 8 7 6 7 18 17 16 15 6 9 8 7 8 
13 12 11 12 13 14 15 16 5 12 11 10 11 12 13 14 15 4 13 12 9 3 15 14 13 12 8 2147483647 2147483647 3 2 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 15 14 13 12 13 14 15 16 17 6 3 2 16 15 14 13 16 4 3 17 16 15 14 5 4 18 17 16 15 6 7 6 5 6 19 18 17 16 7 8 7 6 7 
22 21 20 21 22 23 24 25 4 21 20 19 20 21 22 23 24 3 22 21 18 2 24 23 22 21 17 2147483647 2147483647 12 1 23 22 21 20 19 18 17 16 15 14 13 12 11 12 13 0 24 23 22 21 22 23 24 25 26 15 10 1 25 24 23 22 25 9 2 26 25 24 23 8 3 27 26 25 24 7 6 5 4 5 28 27 26 25 8 7 6 5 6 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
15 14 13 14 15 16 17 18 19 14 13 12 13 14 15 16 17 18 15 14 11 17 3 2 3 4 10 2147483647 2147483647 13 16 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 1 0 1 2 3 4 5 6 7 8 13 16 2 1 2 3 6 14 17 3 2 3 4 15 18 4 3 4 5 16 21 20 19 20 5 4 5 6 17 22 21 20 21 
14 13 12 13 14 15 16 17 18 13 12 11 12 13 14 15 16 17 14 13 10 16 4 3 2 3 9 2147483647 2147483647 12 15 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 2 1 0 1 2 3 4 5 6 7 12 15 3 2 1 2 5 13 16 4 3 2 3 14 17 5 4 3 4 15 20 19 18 19 6 5 4 5 16 21 20 19 20 
13 12 11 12 13 14 15 16 17 12 11 10 11 12 13 14 15 16 13 12 9 15 5 4 3 2 8 2147483647 2147483647 11 14 4 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 3 2 1 0 1 2 3 4 5 6 11 14 4 3 2 1 4 12 15 5 4 3 2 13 16 6 5 4 3 14 19 18 17 18 7 6 5 4 15 20 19 18 19 
