64
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
10 9 10 1 3 4 9 8 9 10 1 0 1 2 3 4 5 6 7 8 9 2 1 2 3 4 8 9 10 3 9 6 5 4 5 11 10 11 7 6 5 6 7 8 9 10 11 12 8 7 6 7 11 12 13 9 8 7 8 12 13 14 10 9 
9 8 9 2 2 3 8 7 8 9 2 1 0 1 2 3 4 5 6 7 8 5 4 3 2 3 7 8 9 4 8 7 6 5 6 10 9 10 8 7 6 7 8 9 10 11 10 11 9 8 7 8 12 11 12 10 9 8 9 13 12 13 11 10 
8 7 8 3 1 2 7 6 7 8 3 2 1 0 1 2 3 4 5 6 7 4 3 2 1 2 6 7 8 3 7 6 5 4 5 9 8 9 7 6 5 6 7 8 9 10 9 10 8 7 6 7 11 10 11 9 8 7 8 12 11 12 10 9 
7 6 7 4 2 1 6 5 6 7 4 3 2 1 0 1 2 3 4 5 6 5 4 3 2 1 5 6 7 4 6 7 6 5 6 8 7 8 8 7 6 7 8 9 10 9 8 9 9 8 7 8 10 9 10 10 9 8 9 11 10 11 11 10 
6 5 6 5 3 2 5 4 5 6 5 4 3 2 1 0 1 2 3 4 5 6 5 4 3 2 4 5 6 5 5 8 7 6 7 7 6 7 9 8 7 8 9 10 9 8 7 8 10 9 8 9 9 8 9 11 10 9 10 10 9 10 12 11 
5 4 5 6 4 3 4 3 4 5 6 5 4 3 2 1 0 1 2 3 4 7 6 5 4 3 3 4 5 6 4 9 8 7 8 6 5 6 10 9 8 9 10 9 8 7 6 7 11 10 9 10 8 7 8 12 11 10 11 9 8 9 13 12 
4 3 4 7 5 4 3 2 3 4 7 6 5 4 3 2 1 0 1 2 3 8 7 6 5 4 2 3 4 7 3 10 9 8 9 5 4 5 11 10 9 10 9 8 7 6 5 6 12 11 10 11 7 6 7 13 12 11 12 8 7 8 14 13 
3 2 3 8 6 5 2 1 2 3 8 7 6 5 4 3 2 1 0 1 2 9 8 7 6 5 1 2 3 8 2 11 10 9 10 4 3 4 12 11 10 9 8 7 6 5 4 5 13 12 11 10 6 5 6 14 13 12 11 7 6 7 15 14 
4 3 2 9 7 6 3 2 1 2 9 8 7 6 5 4 3 2 1 0 1 10 9 8 7 6 2 1 2 9 3 12 11 10 11 5 4 5 13 12 11 10 9 8 7 6 5 6 14 13 12 11 7 6 7 15 14 13 12 8 7 8 16 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
11 10 11 4 4 5 10 9 10 11 4 3 2 3 4 5 6 7 8 9 10 1 0 1 2 3 9 10 11 2 10 5 4 3 4 10 11 12 6 5 4 5 6 7 8 9 10 11 7 6 5 6 10 11 12 8 7 6 7 11 12 13 9 8 
10 9 10 3 3 4 9 8 9 10 3 2 1 2 3 4 5 6 7 8 9 2 1 0 1 2 8 9 10 1 9 4 3 2 3 9 10 11 5 4 3 4 5 6 7 8 9 10 6 5 4 5 9 10 11 7 6 5 6 10 11 12 8 7 
11 10 11 4 4 5 10 9 10 11 4 3 2 3 4 5 6 7 8 9 10 3 2 1 0 1 9 10 11 2 10 5 4 3 4 10 11 12 6 5 4 5 6 7 8 9 10 11 7 6 5 6 10 11 12 8 7 6 7 11 12 13 9 8 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
4 3 4 9 7 6 3 2 3 4 9 8 7 6 5 4 3 2 1 2 3 10 9 8 7 6 0 3 4 9 1 12 11 10 9 3 2 3 11 10 9 8 7 6 5 4 3 4 12 11 10 9 5 4 5 13 12 11 10 6 5 6 14 13 
5 4 5 10 8 7 4 3 4 5 10 9 8 7 6 5 4 3 2 3 4 11 10 9 8 7 1 0 1 10 2 13 12 11 10 4 3 4 12 11 10 9 8 7 6 5 4 5 13 12 11 10 6 5 6 14 13 12 11 7 6 7 15 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
11 10 11 4 4 5 10 9 10 11 4 3 2 3 4 5 6 7 8 9 10 3 2 1 2 3 9 10 11 0 10 3 2 1 2 8 9 10 4 3 2 3 4 5 6 7 8 9 5 4 3 4 8 9 10 6 5 4 5 9 10 11 7 6 
5 4 5 10 8 7 4 3 4 5 10 9 8 7 6 5 4 3 2 3 4 11 10 9 8 7 1 4 5 10 0 11 10 9 8 2 1 2 10 9 8 7 6 5 4 3 2 3 11 10 9 8 4 3 4 12 11 10 9 5 4 5 13 12 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
13 12 13 6 6 7 12 11 12 13 6 5 4 5 6 7 8 9 10 11 12 5 4 3 4 5 11 12 13 2 10 1 0 1 2 8 9 10 4 3 2 3 4 5 6 7 8 9 5 4 3 4 8 9 10 6 5 4 5 9 10 11 7 6 
12 11 12 5 5 6 11 10 11 12 5 4 3 4 5 6 7 8 9 10 11 4 3 2 3 4 10 11 12 1 9 2 1 0 1 7 8 9 3 2 1 2 3 4 5 6 7 8 4 3 2 3 7 8 9 5 4 3 4 8 9 10 6 5 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
6 5 6 11 9 8 5 4 5 6 11 10 9 8 7 6 5 4 3 4 5 12 11 10 9 8 2 5 6 9 1 10 9 8 7 1 0 1 9 8 7 6 5 4 3 2 1 2 10 9 8 7 3 2 3 11 10 9 8 4 3 4 12 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 
14 13 14 7 7 8 13 12 13 14 7 6 5 6 7 8 9 10 11 12 13 6 5 4 5 6 10 13 14 3 9 2 1 2 3 7 8 9 1 0 1 2 3 4 5 6 7 8 2 1 2 3 7 8 9 3 2 3 4 8 9 10 4 3 
13 12 13 6 6 7 12 11 12 13 6 5 4 5 6 7 8 9 10 11 12 5 4 3 4 5 9 12 13 2 8 3 2 1 2 6 7 8 2 1 0 1 2 3 4 5 6 7 3 2 1 2 6 7 8 4 3 2 3 7 8 9 5 4 
12 11 12 7 7 8 11 10 11 12 7 6 5 6 7 8 9 10 9 10 11 6 5 4 5 6 8 11 12 3 7 4 3 2 1 5 6 7 3 2 1 0 1 2 3 4 5 6 4 3 2 1 5 6 7 5 4 3 2 6 7 8 6 5 
11 10 11 8 8 9 10 9 10 11 8 7 6 7 8 9 10 9 8 9 10 7 6 5 6 7 7 10 11 4 6 5 4 3 2 4 5 6 4 3 2 1 0 1 2 3 4 5 5 4 3 2 4 5 6 6 5 4 3 5 6 7 7 6 
10 9 10 9 9 10 9 8 9 10 9 8 7 8 9 10 9 8 7 8 9 8 7 6 7 8 6 9 10 5 5 6 5 4 3 3 4 5 5 4 3 2 1 0 1 2 3 4 6 5 4 3 3 4 5 7 6 5 4 4 5 6 8 7 
9 8 9 10 10 11 8 7 8 9 10 9 8 9 10 9 8 7 6 7 8 9 8 7 8 9 5 8 9 6 4 7 6 5 4 2 3 4 6 5 4 3 2 1 0 1 2 3 7 6 5 4 2 3 4 8 7 6 5 3 4 5 9 8 
8 7 8 11 11 10 7 6 7 8 11 10 9 10 9 8 7 6 5 6 7 10 9 8 9 10 4 7 8 7 3 8 7 6 5 1 2 3 7 6 5 4 3 2 1 0 1 2 8 7 6 5 1 2 3 9 8 7 6 2 3 4 10 9 
7 6 7 12 10 9 6 5 6 7 12 11 10 9 8 7 6 5 4 5 6 11 10 9 10 9 3 6 7 8 2 9 8 7 6 2 1 2 8 7 6 5 4 3 2 1 0 1 9 8 7 6 2 1 2 10 9 8 7 3 2 3 11 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 
15 14 15 8 8 9 14 13 14 15 8 7 6 7 8 9 10 11 12 13 14 7 6 5 6 7 11 14 15 4 10 3 2 3 4 8 9 10 2 1 2 3 4 5 6 7 8 9 1 0 1 2 8 9 10 2 1 2 3 9 10 11 3 2 
14 13 14 7 7 8 13 12 13 14 7 6 5 6 7 8 9 10 11 12 13 6 5 4 5 6 10 13 14 3 9 4 3 2 3 7 8 9 3 2 1 2 3 4 5 6 7 8 2 1 0 1 7 8 9 3 2 1 2 8 9 10 4 3 
13 12 13 8 8 9 12 11 12 13 8 7 6 7 8 9 10 11 10 11 12 7 6 5 6 7 9 12 13 4 8 5 4 3 2 6 7 8 4 3 2 1 2 3 4 5 6 7 5 4 3 0 6 7 8 6 5 4 1 7 8 9 7 6 
9 8 9 12 12 11 8 7 8 9 12 11 10 11 10 9 8 7 6 7 8 11 10 9 10 11 5 8 9 8 4 9 8 7 6 2 3 4 8 7 6 5 4 3 2 1 2 3 9 8 7 6 0 3 4 10 9 8 7 1 4 5 11 10 
8 7 8 13 11 10 7 6 7 8 13 12 11 10 9 8 7 6 5 6 7 12 11 10 11 10 4 7 8 9 3 10 9 8 7 3 2 3 9 8 7 6 5 4 3 2 1 2 10 9 8 7 1 0 1 11 10 9 8 2 1 2 12 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 
16 15 16 9 9 10 15 14 15 16 9 8 7 8 9 10 11 12 13 14 15 8 7 6 7 8 12 15 16 5 11 4 3 4 5 9 10 11 3 2 3 4 5 6 7 8 9 10 2 1 2 3 9 10 11 1 0 1 2 10 11 12 2 1 
17 16 17 10 10 11 16 15 16 17 10 9 8 9 10 11 12 13 14 15 16 9 8 7 8 9 13 16 17 6 12 5 4 5 6 10 11 12 4 3 4 5 6 7 8 9 10 11 3 2 3 4 10 11 12 2 1 0 1 11 12 13 3 2 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 
