112
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
11 12 13 12 11 10 9 10 11 12 12 11 10 9 8 9 10 11 28 1 0 1 2 3 4 5 6 7 8 9 26 27 2147483647 2147483647 8 26 25 26 2147483647 2147483647 19 11 10 9 10 26 25 24 25 2147483647 2147483647 2147483647 2147483647 18 12 11 10 11 25 24 23 24 2147483647 2147483647 2147483647 17 12 23 22 23 17 16 15 14 13 14 15 16 21 22 17 16 15 14 15 16 17 18 19 20 21 18 17 16 15 16 17 18 22 21 22 19 18 17 16 17 18 19 20 19 20 21 
10 11 12 11 10 9 8 9 10 11 11 10 9 8 7 8 9 10 27 2 1 0 1 2 3 4 5 6 7 8 25 26 2147483647 2147483647 7 25 24 25 2147483647 2147483647 18 10 9 8 9 25 24 23 24 2147483647 2147483647 2147483647 2147483647 17 11 10 9 10 24 23 22 23 2147483647 2147483647 2147483647 16 11 22 21 22 16 15 14 13 12 13 14 15 20 21 16 15 14 13 14 15 16 17 18 19 20 17 16 15 14 15 16 17 21 20 21 18 17 16 15 16 17 18 19 18 19 20 
9 10 11 10 9 8 7 8 9 10 10 9 8 7 6 7 8 9 26 3 2 1 0 1 2 3 4 5 6 7 24 25 2147483647 2147483647 6 24 23 24 2147483647 2147483647 17 9 8 7 8 24 23 22 23 2147483647 2147483647 2147483647 2147483647 16 10 9 8 9 23 22 21 22 2147483647 2147483647 2147483647 15 10 21 20 21 15 14 13 12 11 12 13 14 19 20 15 14 13 12 13 14 15 16 17 18 19 16 15 14 13 14 15 16 20 19 20 17 16 15 14 15 16 17 18 17 18 19 
8 9 10 9 8 7 6 7 8 9 9 8 7 6 5 6 7 8 25 4 3 2 1 0 1 2 3 4 5 6 23 24 2147483647 2147483647 5 23 22 23 2147483647 2147483647 16 8 7 6 7 23 22 21 22 2147483647 2147483647 2147483647 2147483647 15 9 8 7 8 22 21 20 21 2147483647 2147483647 2147483647 14 9 20 19 20 14 13 12 11 10 11 12 13 18 19 14 13 12 11 12 13 14 15 16 17 18 15 14 13 12 13 14 15 19 18 19 16 15 14 13 14 15 16 17 16 17 18 
7 8 9 8 7 6 5 6 7 8 8 7 6 5 4 5 6 7 24 5 4 3 2 1 0 1 2 3 4 5 22 23 2147483647 2147483647 4 22 21 22 2147483647 2147483647 15 7 6 5 6 22 21 20 21 2147483647 2147483647 2147483647 2147483647 14 8 7 6 7 21 20 19 20 2147483647 2147483647 2147483647 13 8 19 18 19 13 12 11 10 9 10 11 12 17 18 13 12 11 10 11 12 13 14 15 16 17 14 13 12 11 12 13 14 18 17 18 15 14 13 12 13 14 15 16 15 16 17 
6 7 8 7 6 5 4 5 6 7 7 6 5 4 3 4 5 6 23 6 5 4 3 2 1 0 1 2 3 4 21 22 2147483647 2147483647 3 21 20 21 2147483647 2147483647 14 6 5 4 5 21 20 19 20 2147483647 2147483647 2147483647 2147483647 13 7 6 5 6 20 19 18 19 2147483647 2147483647 2147483647 12 7 18 17 18 12 11 10 9 8 9 10 11 16 17 12 11 10 9 10 11 12 13 14 15 16 13 12 11 10 11 12 13 17 16 17 14 13 12 11 12 13 14 15 14 15 16 
5 6 7 6 5 4 3 4 5 6 6 5 4 3 2 3 4 5 22 7 6 5 4 3 2 1 0 1 2 3 20 21 2147483647 2147483647 2 20 19 20 2147483647 2147483647 13 5 4 3 4 20 19 18 19 2147483647 2147483647 2147483647 2147483647 12 6 5 4 5 19 18 17 18 2147483647 2147483647 2147483647 11 6 17 16 17 11 10 9 8 7 8 9 10 15 16 11 10 9 8 9 10 11 12 13 14 15 12 11 10 9 10 11 12 16 15 16 13 12 11 10 11 12 13 14 13 14 15 
4 5 6 5 4 3 2 3 4 5 5 4 3 2 1 2 3 4 21 8 7 6 5 4 3 2 1 0 1 2 19 20 2147483647 2147483647 1 19 18 19 2147483647 2147483647 12 4 3 2 3 19 18 17 18 2147483647 2147483647 2147483647 2147483647 11 5 4 3 4 18 17 16 17 2147483647 2147483647 2147483647 10 5 16 15 16 10 9 8 7 6 7 8 9 14 15 10 9 8 7 8 9 10 11 12 13 14 11 10 9 8 9 10 11 15 14 15 12 11 10 9 10 11 12 13 12 13 14 
5 6 7 6 5 4 3 4 5 6 6 5 4 3 2 3 4 5 22 9 8 7 6 5 4 3 2 1 0 1 20 21 2147483647 2147483647 2 20 19 20 2147483647 2147483647 13 5 4 3 4 20 19 18 19 2147483647 2147483647 2147483647 2147483647 12 6 5 4 5 19 18 17 18 2147483647 2147483647 2147483647 11 6 17 16 17 11 10 9 8 7 8 9 10 15 16 11 10 9 8 9 10 11 12 13 14 15 12 11 10 9 10 11 12 16 15 16 13 12 11 10 11 12 13 14 13 14 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
12 13 14 13 12 11 10 11 12 13 13 12 11 10 9 10 11 12 29 2 1 2 3 4 5 6 7 8 9 10 27 28 2147483647 0 9 27 26 27 1 2147483647 20 12 11 10 11 27 26 25 26 3 2 2147483647 2147483647 19 13 12 11 12 26 25 24 25 2147483647 3 2147483647 18 13 24 23 24 18 17 16 15 14 15 16 17 22 23 18 17 16 15 16 17 18 19 20 21 22 19 18 17 16 17 18 19 23 22 23 20 19 18 17 18 19 20 21 20 21 22 
5 6 7 6 5 4 3 4 5 6 6 5 4 3 2 3 4 5 20 9 8 7 6 5 4 3 2 1 2 3 18 19 2147483647 2147483647 0 18 17 18 2147483647 2147483647 11 3 2 1 2 18 17 16 17 2147483647 2147483647 2147483647 2147483647 10 4 3 2 3 17 16 15 16 2147483647 2147483647 2147483647 9 4 15 14 15 9 8 7 6 5 6 7 8 13 14 9 8 7 6 7 8 9 10 11 12 13 10 9 8 7 8 9 10 14 13 14 11 10 9 8 9 10 11 12 11 12 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
22 23 24 23 22 21 20 21 22 23 23 22 21 20 19 20 21 22 3 26 25 24 23 22 21 20 19 18 19 20 1 2 2147483647 2147483647 17 1 0 1 2147483647 2147483647 18 16 15 16 17 3 2 1 2 2147483647 2147483647 2147483647 2147483647 17 15 14 15 16 4 3 2 3 2147483647 2147483647 2147483647 16 13 4 3 4 16 15 14 13 12 11 10 11 4 5 14 13 12 11 10 9 8 7 6 5 6 15 14 13 12 11 10 11 7 6 7 16 15 14 13 12 11 12 13 12 13 14 
