80
17 18 8 23 16 17 7 22 2 1 2 16 15 16 6 21 1 0 1 2 3 15 14 15 5 4 3 2 1 2 3 4 14 13 14 6 19 3 2 3 4 5 13 12 13 7 18 11 10 9 8 17 18 19 20 21 22 23 24 12 15 9 18 19 20 21 2147483647 2147483647 2147483647 20 21 2147483647 2147483647 2147483647 21 22 23 24 25 26 
18 19 9 24 17 18 8 23 3 2 1 17 16 17 7 22 2 1 0 1 2 16 15 16 6 5 4 3 2 1 2 3 15 14 15 7 20 4 3 2 3 4 14 13 14 8 19 12 11 10 9 18 19 20 21 22 23 24 25 13 16 10 19 20 21 22 2147483647 2147483647 2147483647 21 22 2147483647 2147483647 2147483647 22 23 24 25 26 27 
19 20 10 25 18 19 9 24 4 3 2 18 17 18 8 23 3 2 1 0 1 17 16 17 7 6 5 4 3 2 3 4 16 15 16 8 21 5 4 3 4 5 15 14 15 9 20 13 12 11 10 19 20 21 22 23 24 25 26 14 17 11 20 21 22 23 2147483647 2147483647 2147483647 22 23 2147483647 2147483647 2147483647 23 24 25 26 27 28 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 4 14 13 2 3 13 12 16 15 16 2 1 2 12 11 15 14 15 16 17 1 0 1 11 10 11 12 13 14 15 16 2 1 2 10 9 15 14 15 16 17 3 2 3 9 8 3 4 5 6 7 8 9 10 11 12 13 14 4 5 9 8 9 10 11 2147483647 2147483647 2147483647 10 11 2147483647 2147483647 2147483647 11 12 13 14 15 16 
16 3 13 12 15 2 12 11 15 14 15 15 14 1 11 10 14 13 14 15 16 14 13 0 10 9 10 11 12 13 14 15 13 12 1 9 8 14 13 14 15 16 12 11 2 8 7 10 3 4 5 6 7 8 9 10 11 12 13 11 4 8 7 8 9 10 2147483647 2147483647 2147483647 9 10 2147483647 2147483647 2147483647 10 11 12 13 14 15 
12 13 3 18 11 12 2 17 21 20 21 11 10 11 1 16 20 19 20 21 22 10 9 10 0 15 16 17 18 19 20 21 9 8 9 1 14 20 19 20 21 22 8 7 8 2 13 6 5 4 3 12 13 14 15 16 17 18 19 7 10 4 13 14 15 16 2147483647 2147483647 2147483647 15 16 2147483647 2147483647 2147483647 16 17 18 19 20 21 
13 14 4 3 12 13 3 2 6 5 6 12 11 12 2 1 5 4 5 6 7 11 10 11 1 0 1 2 3 4 5 6 10 9 10 2 1 5 4 5 6 7 9 8 9 3 2 7 6 5 4 3 4 5 6 7 8 9 10 8 11 5 4 5 6 7 2147483647 2147483647 2147483647 6 7 2147483647 2147483647 2147483647 7 8 9 10 11 12 
14 15 5 20 13 14 4 19 5 4 5 13 12 13 3 18 4 3 4 5 6 12 11 12 2 1 0 1 2 3 4 5 11 10 11 3 16 4 3 4 5 6 10 9 10 4 15 8 7 6 5 14 15 16 17 18 19 20 21 9 12 6 15 16 17 18 2147483647 2147483647 2147483647 17 18 2147483647 2147483647 2147483647 18 19 20 21 22 23 
15 16 6 21 14 15 5 20 2 3 4 14 13 14 4 19 1 2 3 4 5 13 12 13 3 2 1 0 1 2 3 4 12 11 12 4 17 1 2 3 4 5 11 10 11 5 16 9 8 7 6 15 16 17 18 19 20 21 22 10 13 7 16 17 18 19 2147483647 2147483647 2147483647 18 19 2147483647 2147483647 2147483647 19 20 21 22 23 24 
16 17 7 22 15 16 6 21 3 2 3 15 14 15 5 20 2 1 2 3 4 14 13 14 4 3 2 1 0 1 2 3 13 12 13 5 18 2 1 2 3 4 12 11 12 6 17 10 9 8 7 16 17 18 19 20 21 22 23 11 14 8 17 18 19 20 2147483647 2147483647 2147483647 19 20 2147483647 2147483647 2147483647 20 21 22 23 24 25 
17 18 8 23 16 17 7 22 4 3 2 16 15 16 6 21 3 2 1 2 3 15 14 15 5 4 3 2 1 0 1 2 14 13 14 6 19 3 2 1 2 3 13 12 13 7 18 11 10 9 8 17 18 19 20 21 22 23 24 12 15 9 18 19 20 21 2147483647 2147483647 2147483647 20 21 2147483647 2147483647 2147483647 21 22 23 24 25 26 
18 19 9 24 17 18 8 23 5 4 3 17 16 17 7 22 4 3 2 1 2 16 15 16 6 5 4 3 2 1 0 1 15 14 15 7 20 4 3 2 1 2 14 13 14 8 19 12 11 10 9 18 19 20 21 22 23 24 25 13 16 10 19 20 21 22 2147483647 2147483647 2147483647 21 22 2147483647 2147483647 2147483647 22 23 24 25 26 27 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
4 5 13 12 3 4 12 11 15 14 15 3 2 3 11 10 14 13 14 15 16 2 1 2 10 9 10 11 12 13 14 15 1 0 1 9 8 14 13 14 15 16 2 1 2 8 7 2 3 4 5 6 7 8 9 10 11 12 13 3 4 8 7 8 9 10 2147483647 2147483647 2147483647 9 10 2147483647 2147483647 2147483647 10 11 12 13 14 15 
15 4 12 11 14 3 11 10 14 13 14 14 13 2 10 9 13 12 13 14 15 13 12 1 9 8 9 10 11 12 13 14 12 11 0 8 7 13 12 13 14 15 11 10 1 7 6 9 2 3 4 5 6 7 8 9 10 11 12 10 3 7 6 7 8 9 2147483647 2147483647 2147483647 8 9 2147483647 2147483647 2147483647 9 10 11 12 13 14 
11 12 4 17 10 11 3 16 20 19 20 10 9 10 2 15 19 18 19 20 21 9 8 9 1 14 15 16 17 18 19 20 8 7 8 0 13 19 18 19 20 21 7 6 7 1 12 5 4 3 2 11 12 13 14 15 16 17 18 6 9 3 12 13 14 15 2147483647 2147483647 2147483647 14 15 2147483647 2147483647 2147483647 15 16 17 18 19 20 
12 13 9 4 11 12 8 3 7 6 7 11 10 11 7 2 6 5 6 7 8 10 9 10 6 1 2 3 4 5 6 7 9 8 9 5 0 6 5 6 7 8 8 7 8 4 1 6 5 4 3 2 3 4 5 6 7 8 9 7 10 4 3 4 5 6 2147483647 2147483647 2147483647 5 6 2147483647 2147483647 2147483647 6 7 8 9 10 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
5 6 12 11 4 5 11 10 14 13 14 4 3 4 10 9 13 12 13 14 15 3 2 3 9 8 9 10 11 12 13 14 2 1 2 8 7 13 12 13 14 15 1 0 1 7 6 1 2 3 4 5 6 7 8 9 10 11 12 2 3 7 6 7 8 9 2147483647 2147483647 2147483647 8 9 2147483647 2147483647 2147483647 9 10 11 12 13 14 
14 5 11 10 13 4 10 9 13 12 13 13 12 3 9 8 12 11 12 13 14 12 11 2 8 7 8 9 10 11 12 13 11 10 1 7 6 12 11 12 13 14 10 9 0 6 5 8 1 2 3 4 5 6 7 8 9 10 11 9 2 6 5 6 7 8 2147483647 2147483647 2147483647 7 8 2147483647 2147483647 2147483647 8 9 10 11 12 13 
10 11 5 16 9 10 4 15 19 18 19 9 8 9 3 14 18 17 18 19 20 8 7 8 2 13 14 15 16 17 18 19 7 6 7 1 12 18 17 18 19 20 6 5 6 0 11 4 3 2 1 10 11 12 13 14 15 16 17 5 8 2 11 12 13 14 2147483647 2147483647 2147483647 13 14 2147483647 2147483647 2147483647 14 15 16 17 18 19 
11 12 8 5 10 11 7 4 8 7 8 10 9 10 6 3 7 6 7 8 9 9 8 9 5 2 3 4 5 6 7 8 8 7 8 4 1 7 6 7 8 9 7 6 7 3 0 5 4 3 2 1 2 3 4 5 6 7 8 6 9 3 2 3 4 5 2147483647 2147483647 2147483647 4 5 2147483647 2147483647 2147483647 5 6 7 8 9 10 
6 7 13 12 5 6 12 11 15 14 15 5 4 5 11 10 14 13 14 15 16 4 3 4 10 9 10 11 12 13 14 15 3 2 3 9 8 14 13 14 15 16 2 1 2 8 7 0 3 4 5 6 7 8 9 10 11 12 13 1 4 8 7 8 9 10 2147483647 2147483647 2147483647 9 10 2147483647 2147483647 2147483647 10 11 12 13 14 15 
7 6 10 9 6 5 9 8 12 11 12 6 5 4 8 7 11 10 11 12 13 5 4 3 7 6 7 8 9 10 11 12 4 3 2 6 5 11 10 11 12 13 3 2 1 5 4 1 0 1 2 3 4 5 6 7 8 9 10 2 1 5 4 5 6 7 2147483647 2147483647 2147483647 6 7 2147483647 2147483647 2147483647 7 8 9 10 11 12 
8 9 9 8 7 8 8 7 11 10 11 7 6 7 7 6 10 9 10 11 12 6 5 6 6 5 6 7 8 9 10 11 5 4 5 5 4 10 9 10 11 12 4 3 4 4 3 2 1 0 1 2 3 4 5 6 7 8 9 3 6 4 3 4 5 6 2147483647 2147483647 2147483647 5 6 2147483647 2147483647 2147483647 6 7 8 9 10 11 
9 10 6 7 8 9 5 6 10 9 10 8 7 8 4 5 9 8 9 10 11 7 6 7 3 4 5 6 7 8 9 10 6 5 6 2 3 9 8 9 10 11 5 4 5 1 2 3 2 1 0 1 2 3 4 5 6 7 8 4 7 1 2 3 4 5 2147483647 2147483647 2147483647 4 5 2147483647 2147483647 2147483647 5 6 7 8 9 10 
10 11 7 6 9 10 6 5 9 8 9 9 8 9 5 4 8 7 8 9 10 8 7 8 4 3 4 5 6 7 8 9 7 6 7 3 2 8 7 8 9 10 6 5 6 2 1 4 3 2 1 0 1 2 3 4 5 6 7 5 8 2 1 2 3 4 2147483647 2147483647 2147483647 3 4 2147483647 2147483647 2147483647 4 5 6 7 8 9 
11 12 8 7 10 11 7 6 10 9 10 10 9 10 6 5 9 8 9 10 11 9 8 9 5 4 5 6 7 8 9 10 8 7 8 4 3 9 8 9 10 11 7 6 7 3 2 5 4 3 2 1 0 1 2 3 4 5 6 6 9 3 2 3 4 5 2147483647 2147483647 2147483647 4 5 2147483647 2147483647 2147483647 5 6 7 8 9 10 
12 13 9 8 11 12 8 7 11 10 11 11 10 11 7 6 10 9 10 11 12 10 9 10 6 5 6 7 8 9 10 11 9 8 9 5 4 10 9 10 11 12 8 7 8 4 3 6 5 4 3 2 1 0 1 2 3 4 5 7 10 4 3 4 5 6 2147483647 2147483647 2147483647 5 6 2147483647 2147483647 2147483647 6 7 8 9 10 11 
13 14 10 9 12 13 9 8 12 11 12 12 11 12 8 7 11 10 11 12 13 11 10 11 7 6 7 8 9 10 11 12 10 9 10 6 5 11 10 11 12 13 9 8 9 5 4 7 6 5 4 3 2 1 0 1 2 3 4 8 11 5 4 5 6 7 2147483647 2147483647 2147483647 6 7 2147483647 2147483647 2147483647 7 8 9 10 11 12 
14 15 11 10 13 14 10 9 13 12 13 13 12 13 9 8 12 11 12 13 14 12 11 12 8 7 8 9 10 11 12 13 11 10 11 7 6 12 11 12 13 14 10 9 10 6 5 8 7 6 5 4 3 2 1 0 1 2 3 9 12 6 5 6 7 8 2147483647 2147483647 2147483647 7 8 2147483647 2147483647 2147483647 8 9 10 11 12 13 
