95
8 2147483647 6 7 5 6 5 4 3 2 1 0 1 7 2147483647 5 2147483647 23 29 28 29 8 29 22 23 24 25 26 27 28 9 21 2147483647 32 28 29 10 13 20 31 30 29 30 31 32 33 12 11 12 18 17 18 19 20 32 31 38 13 12 13 14 15 16 17 18 19 33 33 32 33 37 17 18 34 35 34 33 34 35 36 35 35 34 35 37 36 36 38 37 40 39 38 37 38 39 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 2147483647 2147483647 2 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 17 18 0 2147483647 2147483647 2147483647 16 22 21 22 1 22 15 16 17 18 19 20 21 2 14 2147483647 25 21 22 3 6 13 24 23 22 23 24 25 26 5 4 5 11 10 11 12 13 25 24 31 6 5 6 7 8 9 10 11 12 26 26 25 26 30 10 11 27 28 27 26 27 28 29 28 28 27 28 30 29 29 31 30 33 32 31 30 31 32 
4 2147483647 2147483647 3 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 18 19 1 0 1 2147483647 17 23 22 23 2 23 16 17 18 19 20 21 22 3 15 2147483647 26 22 23 4 7 14 25 24 23 24 25 26 27 6 5 6 12 11 12 13 14 26 25 32 7 6 7 8 9 10 11 12 13 27 27 26 27 31 11 12 28 29 28 27 28 29 30 29 29 28 29 31 30 30 32 31 34 33 32 31 32 33 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
8 2147483647 6 7 5 6 5 4 3 2 1 2 3 7 2147483647 5 0 23 29 28 29 8 1 22 23 24 25 26 27 28 9 21 2147483647 32 28 29 10 13 20 31 30 29 30 31 32 33 12 11 12 18 17 18 19 20 32 31 38 13 12 13 14 15 16 17 18 19 33 33 32 33 37 17 18 34 35 34 33 34 35 36 35 35 34 35 37 36 36 38 37 40 39 38 37 38 39 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2 2147483647 2147483647 2147483647 2147483647 0 8 7 8 2147483647 8 1 2 3 4 5 6 7 2147483647 2 2147483647 11 7 8 2147483647 2147483647 3 10 9 8 9 10 11 12 2147483647 2147483647 2147483647 7 6 5 4 5 11 10 17 12 11 10 9 8 7 6 5 6 12 12 11 12 16 8 7 13 14 13 12 13 14 15 14 14 13 14 16 15 15 17 16 19 18 17 16 17 18 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
4 2147483647 2147483647 3 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 16 17 1 2147483647 2147483647 2147483647 15 21 20 21 0 21 14 15 16 17 18 19 20 1 13 2147483647 24 20 21 2 5 12 23 22 21 22 23 24 25 4 3 4 10 9 10 11 12 24 23 30 5 4 5 6 7 8 9 10 11 25 25 24 25 29 9 10 26 27 26 25 26 27 28 27 27 26 27 29 28 28 30 29 32 31 30 29 30 31 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 3 2147483647 2147483647 2147483647 2147483647 1 7 6 7 2147483647 1 0 1 2 3 4 5 6 2147483647 1 2147483647 10 6 7 2147483647 2147483647 2 9 8 7 8 9 10 11 2147483647 2147483647 2147483647 6 5 4 3 4 10 9 16 11 10 9 8 7 6 5 4 5 11 11 10 11 15 7 6 12 13 12 11 12 13 14 13 13 12 13 15 14 14 16 15 18 17 16 15 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 5 6 2147483647 2 1 0 1 2 3 4 5 2147483647 2147483647 2147483647 9 5 6 2147483647 2147483647 2147483647 8 7 6 7 8 9 10 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 9 8 15 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 10 10 9 10 14 2147483647 2147483647 11 12 11 10 11 12 13 12 12 11 12 14 13 13 15 14 17 16 15 14 15 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 4 5 2147483647 3 2 1 0 1 2 3 4 2147483647 2147483647 2147483647 8 4 5 2147483647 2147483647 2147483647 7 6 5 6 7 8 9 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 8 7 14 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 9 9 8 9 13 2147483647 2147483647 10 11 10 9 10 11 12 11 11 10 11 13 12 12 14 13 16 15 14 13 14 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 3 4 2147483647 4 3 2 1 0 1 2 3 2147483647 2147483647 2147483647 7 3 4 2147483647 2147483647 2147483647 6 5 4 5 6 7 8 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 6 13 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 8 8 7 8 12 2147483647 2147483647 9 10 9 8 9 10 11 10 10 9 10 12 11 11 13 12 15 14 13 12 13 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 3 2147483647 5 4 3 2 1 0 1 2 2147483647 2147483647 2147483647 6 2 3 2147483647 2147483647 2147483647 5 4 3 4 5 6 7 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 5 12 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 7 6 7 11 2147483647 2147483647 8 9 8 7 8 9 10 9 9 8 9 11 10 10 12 11 14 13 12 11 12 13 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 2 2147483647 6 5 4 3 2 1 0 1 2147483647 2147483647 2147483647 5 1 2 2147483647 2147483647 2147483647 4 3 2 3 4 5 6 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 4 11 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 6 5 6 10 2147483647 2147483647 7 8 7 6 7 8 9 8 8 7 8 10 9 9 11 10 13 12 11 10 11 12 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 11 10 1 2147483647 11 10 9 8 7 8 9 0 2147483647 2147483647 2147483647 6 10 1 2147483647 2147483647 2147483647 5 4 3 2 3 4 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 3 10 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 5 4 5 9 2147483647 2147483647 8 7 6 5 6 7 8 9 7 6 7 9 10 8 10 11 12 11 10 9 10 11 
5 2147483647 2147483647 4 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 15 16 2 2147483647 2147483647 2147483647 14 20 19 20 1 20 13 14 15 16 17 18 19 0 12 2147483647 23 19 20 1 4 11 22 21 20 21 22 23 24 3 2 3 9 8 9 10 11 23 22 29 4 3 4 5 6 7 8 9 10 24 24 23 24 28 8 9 25 26 25 24 25 26 27 26 26 25 26 28 27 27 29 28 31 30 29 28 29 30 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 4 2147483647 2147483647 2147483647 2147483647 2 8 7 8 2147483647 8 1 2 3 4 5 6 7 2147483647 0 2147483647 11 7 8 2147483647 2147483647 1 10 9 8 9 10 11 12 2147483647 2147483647 2147483647 5 4 3 2 3 11 10 17 10 9 8 7 6 5 4 3 4 12 12 11 12 16 6 5 13 14 13 12 13 14 15 14 14 13 14 16 15 15 17 16 19 18 17 16 17 18 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 4 5 2147483647 5 4 3 2 1 2 3 4 2147483647 2147483647 2147483647 0 4 5 2147483647 2147483647 2147483647 1 6 5 6 7 8 9 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 7 14 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 9 8 9 13 2147483647 2147483647 4 11 10 9 10 11 12 5 11 10 11 13 6 12 14 7 16 15 14 13 14 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 3 2147483647 7 6 5 4 3 2 1 2 2147483647 2147483647 2147483647 4 0 3 2147483647 2147483647 2147483647 3 2 1 2 3 4 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 3 10 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 5 4 5 9 2147483647 2147483647 6 7 6 5 6 7 8 7 7 6 7 9 8 8 10 9 12 11 10 9 10 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 10 9 2 2147483647 10 9 8 7 6 7 8 1 2147483647 2147483647 2147483647 5 9 0 2147483647 2147483647 2147483647 4 3 2 1 2 3 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2 9 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 4 3 4 8 2147483647 2147483647 7 6 5 4 5 6 7 8 6 5 6 8 9 7 9 10 11 10 9 8 9 10 
6 2147483647 2147483647 5 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 14 15 3 2147483647 2147483647 2147483647 13 19 18 19 2 19 12 13 14 15 16 17 18 1 11 2147483647 22 18 19 0 3 10 21 20 19 20 21 22 23 2 1 2 8 7 8 9 10 22 21 28 3 2 3 4 5 6 7 8 9 23 23 22 23 27 7 8 24 25 24 23 24 25 26 25 25 24 25 27 26 26 28 27 30 29 28 27 28 29 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 5 2147483647 2147483647 2147483647 2147483647 3 9 8 9 2147483647 9 2 3 4 5 6 7 8 2147483647 1 2147483647 12 8 9 2147483647 2147483647 0 11 10 9 10 11 12 13 2147483647 2147483647 2147483647 4 3 2 1 2 12 11 18 9 8 7 6 5 4 3 2 3 13 13 12 13 17 5 4 14 15 14 13 14 15 16 15 15 14 15 17 16 16 18 17 20 19 18 17 18 19 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 5 6 2147483647 6 5 4 3 2 3 4 5 2147483647 2147483647 2147483647 1 5 6 2147483647 2147483647 2147483647 0 7 6 7 8 9 10 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 8 15 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 10 9 10 14 2147483647 2147483647 3 12 11 10 11 12 13 4 12 11 12 14 5 13 15 6 17 16 15 14 15 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 6 5 2147483647 7 6 5 4 3 4 5 4 2147483647 2147483647 2147483647 2 6 3 2147483647 2147483647 2147483647 1 0 1 2 3 4 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 3 10 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 5 4 5 9 2147483647 2147483647 4 7 6 5 6 7 8 5 7 6 7 9 6 8 10 7 12 11 10 9 10 11 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 8 7 4 2147483647 8 7 6 5 4 5 6 3 2147483647 2147483647 2147483647 3 7 2 2147483647 2147483647 2147483647 2 1 0 1 2 3 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 9 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 4 3 4 8 2147483647 2147483647 5 6 5 4 5 6 7 6 6 5 6 8 7 7 9 8 11 10 9 8 9 10 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 9 8 3 2147483647 9 8 7 6 5 6 7 2 2147483647 2147483647 2147483647 4 8 1 2147483647 2147483647 2147483647 3 2 1 0 1 2 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 1 8 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 3 2 3 7 2147483647 2147483647 6 5 4 3 4 5 6 7 5 4 5 7 8 6 8 9 10 9 8 7 8 9 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 10 9 4 2147483647 10 9 8 7 6 7 8 3 2147483647 2147483647 2147483647 5 9 2 2147483647 2147483647 2147483647 4 3 2 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2 9 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 4 3 4 8 2147483647 2147483647 7 6 5 4 5 6 7 8 6 5 6 8 9 7 9 10 11 10 9 8 9 10 
