127
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2 15 31 18 1 14 30 17 27 26 10 9 10 0 13 29 16 26 25 26 9 8 9 1 12 28 15 25 24 25 8 7 8 2 11 12 13 14 24 23 24 36 27 7 6 5 4 3 10 26 15 23 22 23 24 25 26 8 7 8 4 11 25 16 22 21 22 34 27 9 8 9 5 12 24 17 18 19 20 21 33 28 10 9 10 6 13 25 18 22 21 22 32 29 11 10 11 7 14 26 19 23 22 23 31 30 31 12 11 12 8 15 27 20 24 23 24 32 31 32 12 13 28 21 33 32 33 
25 2 22 9 24 1 21 8 18 17 29 28 29 23 0 20 7 17 16 17 28 27 28 22 1 19 6 16 15 16 27 26 27 21 2 3 4 5 15 14 15 27 18 26 25 24 23 22 3 17 6 14 13 14 15 16 17 27 26 27 23 4 16 7 13 12 13 25 18 28 27 28 24 5 15 8 9 10 11 12 24 19 29 28 29 25 6 16 9 13 12 13 23 20 30 29 30 26 7 17 10 14 13 14 22 21 22 31 30 31 27 8 18 11 15 14 15 23 22 23 31 32 19 12 24 23 24 
9 18 2 21 8 17 1 20 30 29 13 12 13 7 16 0 19 29 28 29 12 11 12 6 15 1 18 28 27 28 11 10 11 5 4 3 2 17 27 26 27 39 30 10 9 8 7 6 13 3 18 26 25 26 27 28 29 11 10 11 7 14 4 19 25 24 25 37 30 12 11 12 8 15 5 20 21 22 23 24 36 31 13 12 13 9 16 6 21 25 24 25 35 32 14 13 14 10 17 7 22 26 25 26 34 33 34 15 14 15 11 18 8 23 27 26 27 35 34 35 15 16 9 24 36 35 36 
22 31 19 2 21 30 18 1 15 14 26 25 26 20 29 17 0 14 13 14 25 24 25 19 28 16 1 13 12 13 24 23 24 18 17 16 15 2 12 11 12 24 15 23 22 21 20 19 26 14 3 11 10 11 12 13 14 24 23 24 20 27 13 4 10 9 10 22 15 25 24 25 21 28 12 5 6 7 8 9 21 16 26 25 26 22 29 13 6 10 9 10 20 17 27 26 27 23 30 14 7 11 10 11 19 18 19 28 27 28 24 31 15 8 12 11 12 20 19 20 28 29 16 9 21 20 21 
18 27 15 30 17 26 14 29 1 38 22 21 22 16 25 13 28 0 37 38 21 20 21 15 24 12 27 1 36 37 20 19 20 14 13 12 11 26 2 35 36 48 39 19 18 17 16 15 22 10 27 3 34 35 36 37 38 20 19 20 16 23 9 28 4 33 34 46 39 21 20 21 17 24 8 7 6 5 32 33 45 40 22 21 22 18 25 9 30 6 33 34 44 41 23 22 23 19 26 10 31 7 34 35 43 42 43 24 23 24 20 27 11 32 8 35 36 44 43 44 24 25 12 33 45 44 45 
19 28 16 31 18 27 15 30 2 1 23 22 23 17 26 14 29 1 0 1 22 21 22 16 25 13 28 2 1 2 21 20 21 15 14 13 12 27 3 2 3 17 8 20 19 18 17 16 23 11 28 4 3 4 5 6 7 21 20 21 17 24 10 29 5 4 5 15 8 22 21 22 18 25 9 8 7 6 5 6 14 9 23 22 23 19 26 10 31 7 6 7 13 10 24 23 24 20 27 11 32 8 7 8 12 11 12 25 24 25 21 28 12 33 9 8 9 13 12 13 25 26 13 34 14 13 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
30 11 27 14 29 10 26 13 23 22 2 1 2 28 9 25 12 22 21 22 1 0 1 27 8 24 11 21 20 21 2 1 2 26 7 8 9 10 20 19 20 32 23 3 2 3 4 5 6 22 11 19 18 19 20 21 22 4 3 4 28 7 21 12 18 17 18 30 23 5 4 5 29 8 20 13 14 15 16 17 29 24 6 5 6 30 9 21 14 18 17 18 28 25 7 6 7 31 10 22 15 19 18 19 27 26 27 8 7 8 32 11 23 16 20 19 20 28 27 28 8 9 24 17 29 28 29 
29 10 26 13 28 9 25 12 22 21 33 32 1 27 8 24 11 21 20 21 32 31 0 26 7 23 10 20 19 20 31 30 1 25 6 7 8 9 19 18 19 31 22 30 29 2 3 4 5 21 10 18 17 18 19 20 21 31 30 3 27 6 20 11 17 16 17 29 22 32 31 4 28 7 19 12 13 14 15 16 28 23 33 32 5 29 8 20 13 17 16 17 27 24 34 33 6 30 9 21 14 18 17 18 26 25 26 35 34 7 31 10 22 15 19 18 19 27 26 27 35 8 23 16 28 27 28 
3 14 30 17 2 13 29 16 26 25 9 8 9 1 12 28 15 25 24 25 8 7 8 0 11 27 14 24 23 24 7 6 7 1 10 11 12 13 23 22 23 35 26 6 5 4 3 2 9 25 14 22 21 22 23 24 25 7 6 7 3 10 24 15 21 20 21 33 26 8 7 8 4 11 23 16 17 18 19 20 32 27 9 8 9 5 12 24 17 21 20 21 31 28 10 9 10 6 13 25 18 22 21 22 30 29 30 11 10 11 7 14 26 19 23 22 23 31 30 31 11 12 27 20 32 31 32 
24 3 21 8 23 2 20 7 17 16 28 27 28 22 1 19 6 16 15 16 27 26 27 21 0 18 5 15 14 15 26 25 26 20 1 2 3 4 14 13 14 26 17 25 24 23 22 21 2 16 5 13 12 13 14 15 16 26 25 26 22 3 15 6 12 11 12 24 17 27 26 27 23 4 14 7 8 9 10 11 23 18 28 27 28 24 5 15 8 12 11 12 22 19 29 28 29 25 6 16 9 13 12 13 21 20 21 30 29 30 26 7 17 10 14 13 14 22 21 22 30 31 18 11 23 22 23 
8 17 3 20 7 16 2 19 29 28 12 11 12 6 15 1 18 28 27 28 11 10 11 5 14 0 17 27 26 27 10 9 10 4 3 2 1 16 26 25 26 38 29 9 8 7 6 5 12 2 17 25 24 25 26 27 28 10 9 10 6 13 3 18 24 23 24 36 29 11 10 11 7 14 4 19 20 21 22 23 35 30 12 11 12 8 15 5 20 24 23 24 34 31 13 12 13 9 16 6 21 25 24 25 33 32 33 14 13 14 10 17 7 22 26 25 26 34 33 34 14 15 8 23 35 34 35 
21 30 18 3 20 29 17 2 14 13 25 24 25 19 28 16 1 13 12 13 24 23 24 18 27 15 0 12 11 12 23 22 23 17 16 15 14 1 11 10 11 23 14 22 21 20 19 18 25 13 2 10 9 10 11 12 13 23 22 23 19 26 12 3 9 8 9 21 14 24 23 24 20 27 11 4 5 6 7 8 20 15 25 24 25 21 28 12 5 9 8 9 19 16 26 25 26 22 29 13 6 10 9 10 18 17 18 27 26 27 23 30 14 7 11 10 11 19 18 19 27 28 15 8 20 19 20 
17 26 14 29 16 25 13 28 2 37 21 20 21 15 24 12 27 1 36 37 20 19 20 14 23 11 26 0 35 36 19 18 19 13 12 11 10 25 1 34 35 47 38 18 17 16 15 14 21 9 26 2 33 34 35 36 37 19 18 19 15 22 8 27 3 32 33 45 38 20 19 20 16 23 7 6 5 4 31 32 44 39 21 20 21 17 24 8 29 5 32 33 43 40 22 21 22 18 25 9 30 6 33 34 42 41 42 23 22 23 19 26 10 31 7 34 35 43 42 43 23 24 11 32 44 43 44 
18 27 15 30 17 26 14 29 3 2 22 21 22 16 25 13 28 2 1 2 21 20 21 15 24 12 27 1 0 1 20 19 20 14 13 12 11 26 2 1 2 16 7 19 18 17 16 15 22 10 27 3 2 3 4 5 6 20 19 20 16 23 9 28 4 3 4 14 7 21 20 21 17 24 8 7 6 5 4 5 13 8 22 21 22 18 25 9 30 6 5 6 12 9 23 22 23 19 26 10 31 7 6 7 11 10 11 24 23 24 20 27 11 32 8 7 8 12 11 12 24 25 12 33 13 12 13 
33 42 30 45 32 41 29 44 22 21 37 36 37 31 40 28 43 21 20 1 36 35 36 30 39 27 42 20 19 0 35 34 35 29 28 27 26 41 19 18 1 15 6 34 33 32 31 30 37 25 42 18 17 2 3 4 5 35 34 35 31 38 24 43 19 18 3 13 6 36 35 36 32 39 23 22 21 20 19 4 12 7 37 36 37 33 40 24 45 21 20 5 11 8 38 37 38 34 41 25 46 22 21 6 10 9 10 39 38 39 35 42 26 47 23 22 7 11 10 11 39 40 27 48 12 11 12 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
29 10 26 13 28 9 25 12 22 21 3 2 3 27 8 24 11 21 20 21 2 1 2 26 7 23 10 20 19 20 1 0 1 25 6 7 8 9 19 18 19 31 22 2 1 2 3 4 5 21 10 18 17 18 19 20 21 3 2 3 27 6 20 11 17 16 17 29 22 4 3 4 28 7 19 12 13 14 15 16 28 23 5 4 5 29 8 20 13 17 16 17 27 24 6 5 6 30 9 21 14 18 17 18 26 25 26 7 6 7 31 10 22 15 19 18 19 27 26 27 7 8 23 16 28 27 28 
28 9 25 12 27 8 24 11 21 20 32 31 2 26 7 23 10 20 19 20 31 30 1 25 6 22 9 19 18 19 30 29 0 24 5 6 7 8 18 17 18 30 21 29 28 1 2 3 4 20 9 17 16 17 18 19 20 30 29 2 26 5 19 10 16 15 16 28 21 31 30 3 27 6 18 11 12 13 14 15 27 22 32 31 4 28 7 19 12 16 15 16 26 23 33 32 5 29 8 20 13 17 16 17 25 24 25 34 33 6 30 9 21 14 18 17 18 26 25 26 34 7 22 15 27 26 27 
4 13 29 16 3 12 28 15 25 24 8 7 8 2 11 27 14 24 23 24 7 6 7 1 10 26 13 23 22 23 6 5 6 0 9 10 11 12 22 21 22 34 25 5 4 3 2 1 8 24 13 21 20 21 22 23 24 6 5 6 2 9 23 14 20 19 20 32 25 7 6 7 3 10 22 15 16 17 18 19 31 26 8 7 8 4 11 23 16 20 19 20 30 27 9 8 9 5 12 24 17 21 20 21 29 28 29 10 9 10 6 13 25 18 22 21 22 30 29 30 10 11 26 19 31 30 31 
5 4 20 7 4 3 19 6 16 15 9 8 9 3 2 18 5 15 14 15 8 7 8 2 1 17 4 14 13 14 7 6 7 1 0 1 2 3 13 12 13 25 16 6 5 4 3 2 1 15 4 12 11 12 13 14 15 7 6 7 3 2 14 5 11 10 11 23 16 8 7 8 4 3 13 6 7 8 9 10 22 17 9 8 9 5 4 14 7 11 10 11 21 18 10 9 10 6 5 15 8 12 11 12 20 19 20 11 10 11 7 6 16 9 13 12 13 21 20 21 11 12 17 10 22 21 22 
6 15 19 6 5 14 18 5 15 14 10 9 10 4 13 17 4 14 13 14 9 8 9 3 12 16 3 13 12 13 8 7 8 2 1 0 1 2 12 11 12 24 15 7 6 5 4 3 10 14 3 11 10 11 12 13 14 8 7 8 4 11 13 4 10 9 10 22 15 9 8 9 5 12 12 5 6 7 8 9 21 16 10 9 10 6 13 13 6 10 9 10 20 17 11 10 11 7 14 14 7 11 10 11 19 18 19 12 11 12 8 15 15 8 12 11 12 20 19 20 12 13 16 9 21 20 21 
7 16 4 5 6 15 3 4 14 13 11 10 11 5 14 2 3 13 12 13 10 9 10 4 13 1 2 12 11 12 9 8 9 3 2 1 0 1 11 10 11 23 14 8 7 6 5 4 11 1 2 10 9 10 11 12 13 9 8 9 5 12 2 3 9 8 9 21 14 10 9 10 6 13 3 4 5 6 7 8 20 15 11 10 11 7 14 4 5 9 8 9 19 16 12 11 12 8 15 5 6 10 9 10 18 17 18 13 12 13 9 16 6 7 11 10 11 19 18 19 13 14 7 8 20 19 20 
