71
5 2147483647 2147483647 4 2147483647 3 4 3 2 1 0 1 2 3 4 4 3 4 15 14 13 12 11 12 5 16 15 16 5 14 13 12 11 10 9 8 7 6 15 14 15 6 15 14 13 12 11 12 7 14 13 14 7 8 8 13 12 13 8 9 12 11 10 9 10 12 2147483647 13 2147483647 2147483647 2147483647 
6 2147483647 2147483647 5 2147483647 2 3 4 3 2 1 0 1 2 5 3 2 3 16 15 14 13 12 13 6 15 14 15 4 15 14 13 12 11 10 9 8 7 14 13 14 5 16 15 14 13 12 13 8 13 12 13 6 7 9 12 11 12 7 10 11 10 9 8 9 11 2147483647 12 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 1 2 5 4 3 2 1 0 1 6 2 1 2 17 16 15 14 13 14 7 14 13 14 3 16 15 14 13 12 11 10 9 8 13 12 13 4 17 16 15 14 13 14 9 12 11 12 5 6 10 11 10 11 6 11 10 9 8 7 8 10 2147483647 11 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
3 2147483647 2147483647 2 2147483647 19 20 1 20 19 18 17 18 19 0 16 19 20 11 10 9 8 7 8 1 12 13 14 15 10 9 8 7 6 5 4 3 2 11 12 13 14 11 10 9 8 7 8 3 12 13 14 15 16 4 13 14 15 16 5 14 15 16 17 18 16 2147483647 17 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 3 4 5 4 3 2 1 2 3 6 0 3 4 17 16 15 14 13 14 7 12 11 12 1 16 15 14 13 12 11 10 9 8 11 10 11 2 17 16 15 14 13 14 9 10 9 10 3 4 10 9 8 9 4 9 8 7 6 5 6 8 2147483647 9 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 4 5 6 5 4 3 2 3 4 7 1 0 1 18 17 16 15 14 15 8 13 12 13 2 17 16 15 14 13 12 11 10 9 12 11 12 3 18 17 16 15 14 15 10 11 10 11 4 5 11 10 9 10 5 10 9 8 7 6 7 9 2147483647 10 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 3 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 3 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
4 2147483647 2147483647 3 2147483647 18 19 2 19 18 17 16 17 18 1 15 18 19 10 9 8 7 6 7 0 11 12 13 14 9 8 7 6 5 4 3 2 1 10 11 12 13 10 9 8 7 6 7 2 11 12 13 14 15 3 12 13 14 15 4 13 14 15 16 17 15 2147483647 16 2147483647 2147483647 2147483647 
5 2147483647 2147483647 4 2147483647 7 8 3 8 7 6 5 6 7 2 4 7 8 11 10 9 8 7 8 1 0 1 2 3 10 9 8 7 6 5 4 3 2 11 12 13 4 11 10 9 8 7 8 3 12 11 12 5 6 4 11 10 11 6 5 10 9 8 7 8 10 2147483647 11 2147483647 2147483647 2147483647 
6 2147483647 2147483647 5 2147483647 6 7 4 7 6 5 4 5 6 3 3 6 7 12 11 10 9 8 9 2 1 0 1 2 11 10 9 8 7 6 5 4 3 12 11 12 3 12 11 10 9 8 9 4 11 10 11 4 5 5 10 9 10 5 6 9 8 7 6 7 9 2147483647 10 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 5 6 5 6 5 4 3 4 5 4 2 5 6 13 12 11 10 9 10 3 2 1 0 1 12 11 10 9 8 7 6 5 4 11 10 11 2 13 12 11 10 9 10 5 10 9 10 3 4 6 9 8 9 4 7 8 7 6 5 6 8 2147483647 9 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 4 5 6 5 4 3 2 3 4 7 1 4 5 18 17 16 15 14 15 8 11 10 11 0 17 16 15 14 13 12 11 10 9 10 9 10 1 18 17 16 15 14 15 10 9 8 9 2 3 9 8 7 8 3 8 7 6 5 4 5 7 2147483647 8 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
14 2147483647 2147483647 13 2147483647 16 17 12 17 16 15 14 15 16 11 13 16 17 2 1 2 3 4 5 10 9 10 11 12 1 0 1 2 3 4 5 6 7 8 9 10 11 2 1 2 3 4 5 10 9 10 11 12 13 11 10 11 12 13 12 11 12 13 14 15 13 2147483647 14 2147483647 2147483647 2147483647 
13 2147483647 2147483647 12 2147483647 15 16 11 16 15 14 13 14 15 10 12 15 16 3 2 1 2 3 4 9 8 9 10 11 2 1 0 1 2 3 4 5 6 7 8 9 10 3 2 1 2 3 4 9 8 9 10 11 12 10 9 10 11 12 11 10 11 12 13 14 12 2147483647 13 2147483647 2147483647 2147483647 
12 2147483647 2147483647 11 2147483647 14 15 10 15 14 13 12 13 14 9 11 14 15 4 3 2 1 2 3 8 7 8 9 10 3 2 1 0 1 2 3 4 5 6 7 8 9 4 3 2 1 2 3 8 7 8 9 10 11 9 8 9 10 11 10 9 10 11 12 13 11 2147483647 12 2147483647 2147483647 2147483647 
11 2147483647 2147483647 10 2147483647 13 14 9 14 13 12 11 12 13 8 10 13 14 5 4 3 2 1 2 7 6 7 8 9 4 3 2 1 0 1 2 3 4 5 6 7 8 5 4 3 2 1 2 7 6 7 8 9 10 8 7 8 9 10 9 8 9 10 11 12 10 2147483647 11 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 12 13 8 13 12 11 10 11 12 7 9 12 13 6 5 4 3 2 1 6 5 6 7 8 5 4 3 2 1 0 1 2 3 4 5 6 7 6 5 4 3 2 1 6 5 6 7 8 9 7 6 7 8 9 8 7 8 9 10 11 9 2147483647 10 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 11 12 7 12 11 10 9 10 11 6 8 11 12 7 6 5 4 3 4 5 4 5 6 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 6 5 4 3 4 5 4 5 6 7 8 6 5 6 7 8 7 6 7 8 9 10 8 2147483647 9 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 10 11 6 11 10 9 8 9 10 5 7 10 11 8 7 6 5 4 5 4 3 4 5 6 7 6 5 4 3 2 1 0 1 2 3 4 5 8 7 6 5 4 5 4 3 4 5 6 7 5 4 5 6 7 6 5 6 7 8 9 7 2147483647 8 2147483647 2147483647 2147483647 
5 2147483647 2147483647 4 2147483647 9 10 3 10 9 8 7 8 9 2 6 9 10 9 8 7 6 5 6 1 2 3 4 5 8 7 6 5 4 3 2 1 0 1 2 3 4 9 8 7 6 5 6 1 2 3 4 5 6 2 3 4 5 6 3 4 5 6 7 8 6 2147483647 7 2147483647 2147483647 2147483647 
6 2147483647 2147483647 5 2147483647 8 9 4 9 8 7 6 7 8 3 5 8 9 10 9 8 7 6 7 2 1 2 3 4 9 8 7 6 5 4 3 2 1 0 1 2 3 10 9 8 7 6 7 2 1 2 3 4 5 3 2 3 4 5 4 3 4 5 6 7 5 2147483647 6 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 7 8 5 8 7 6 5 6 7 4 4 7 8 11 10 9 8 7 8 3 2 1 2 3 10 9 8 7 6 5 4 3 2 1 0 1 2 11 10 9 8 7 8 3 2 1 2 3 4 4 3 2 3 4 5 4 3 4 5 6 4 2147483647 5 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 6 7 6 7 6 5 4 5 6 5 3 6 7 12 11 10 9 8 9 4 3 2 1 2 11 10 9 8 7 6 5 4 3 2 1 0 1 12 11 10 9 8 9 4 3 2 1 2 3 5 4 3 2 3 6 5 4 3 4 5 5 2147483647 6 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 5 6 7 6 5 4 3 4 5 8 2 5 6 19 18 17 16 15 16 9 10 9 10 1 18 17 16 15 14 13 12 11 10 9 8 9 0 19 18 17 16 15 16 9 8 7 8 1 2 8 7 6 7 2 7 6 5 4 3 4 6 2147483647 7 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 3 4 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2 3 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 3 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
6 2147483647 2147483647 5 2147483647 18 19 4 19 18 17 16 17 18 3 15 18 19 10 9 8 7 6 7 2 11 12 13 14 9 8 7 6 5 4 3 2 1 10 11 12 13 10 9 8 7 6 7 0 11 12 13 14 15 1 12 13 14 15 2 13 14 15 16 17 15 2147483647 16 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 9 10 5 10 9 8 7 8 9 4 6 9 10 11 10 9 8 7 8 3 2 3 4 5 10 9 8 7 6 5 4 3 2 1 2 3 4 11 10 9 8 7 8 1 0 1 2 3 4 2 1 2 3 4 3 2 3 4 5 6 4 2147483647 5 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 8 9 6 9 8 7 6 7 8 5 5 8 9 12 11 10 9 8 9 4 3 2 3 4 11 10 9 8 7 6 5 4 3 2 1 2 3 12 11 10 9 8 9 2 1 0 1 2 3 3 2 1 2 3 4 3 2 3 4 5 3 2147483647 4 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 7 8 7 8 7 6 5 6 7 6 4 7 8 13 12 11 10 9 10 5 4 3 2 3 12 11 10 9 8 7 6 5 4 3 2 1 2 13 12 11 10 9 10 3 2 1 0 1 2 4 3 2 1 2 5 4 3 2 3 4 4 2147483647 5 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 6 7 8 7 6 5 4 5 6 7 3 6 7 14 13 12 11 10 11 6 5 4 3 2 13 12 11 10 9 8 7 6 5 4 3 2 1 14 13 12 11 10 11 4 3 2 1 0 1 5 4 3 2 1 6 5 4 3 2 3 5 2147483647 6 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 19 20 5 20 19 18 17 18 19 4 16 19 20 11 10 9 8 7 8 3 12 13 14 15 10 9 8 7 6 5 4 3 2 11 12 13 14 11 10 9 8 7 8 1 12 13 14 15 16 0 13 14 15 16 1 14 15 16 17 18 16 2147483647 17 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 10 11 6 11 10 9 8 9 10 5 7 10 11 12 11 10 9 8 9 4 3 4 5 6 11 10 9 8 7 6 5 4 3 2 3 4 5 12 11 10 9 8 9 2 1 2 3 4 5 1 0 1 2 3 2 1 2 3 4 5 3 2147483647 4 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 9 10 7 10 9 8 7 8 9 6 6 9 10 13 12 11 10 9 10 5 4 3 4 5 12 11 10 9 8 7 6 5 4 3 2 3 4 13 12 11 10 9 10 3 2 1 2 3 4 2 1 0 1 2 3 2 1 2 3 4 2 2147483647 3 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 8 9 8 9 8 7 6 7 8 7 5 8 9 14 13 12 11 10 11 6 5 4 3 4 13 12 11 10 9 8 7 6 5 4 3 2 3 14 13 12 11 10 11 4 3 2 1 2 3 3 2 1 0 1 4 3 2 1 2 3 3 2147483647 4 2147483647 2147483647 2147483647 
11 2147483647 2147483647 10 2147483647 7 8 9 8 7 6 5 6 7 10 4 7 8 17 16 15 14 13 14 9 8 7 8 3 16 15 14 13 12 11 10 9 8 7 6 7 2 17 16 15 14 13 14 7 6 5 6 1 2 6 5 4 5 0 5 4 3 2 1 2 4 2147483647 5 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
