56
11 2147483647 2147483647 10 2147483647 2147483647 9 2147483647 2147483647 10 9 8 9 10 1 2147483647 7 0 2147483647 2147483647 2147483647 6 1 11 10 11 12 9 8 7 6 5 4 3 2 3 4 5 6 7 8 9 10 11 6 2147483647 2147483647 11 10 11 12 7 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 2147483647 8 2147483647 2147483647 3 8 7 8 9 10 2 6 2147483647 1 0 1 5 2147483647 16 15 16 17 4 3 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 5 2147483647 2147483647 16 15 16 17 6 2147483647 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 2147483647 7 2147483647 2147483647 2 7 6 7 8 9 1 5 2147483647 2147483647 2147483647 0 4 2147483647 15 14 15 16 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 4 2147483647 2147483647 15 14 15 16 5 2147483647 2147483647 2147483647 2147483647 
5 2147483647 2147483647 4 2147483647 2147483647 3 2147483647 2147483647 4 3 2 3 4 5 2147483647 1 2147483647 2147483647 2147483647 2147483647 0 2147483647 13 12 13 14 5 4 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 2 2147483647 2147483647 13 12 13 14 3 2147483647 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 2147483647 8 2147483647 2147483647 9 8 7 8 9 2 2147483647 6 1 2147483647 2147483647 2147483647 5 0 10 9 10 11 8 7 6 5 4 3 2 1 2 3 4 5 6 7 8 9 10 5 2147483647 2147483647 10 9 10 11 6 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 2147483647 7 2147483647 2147483647 8 7 6 7 8 9 2147483647 5 2147483647 2147483647 2147483647 2147483647 4 2147483647 15 14 15 16 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 4 2147483647 2147483647 15 14 15 16 5 2147483647 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 2147483647 6 2147483647 2147483647 7 6 5 6 7 8 2147483647 4 2147483647 2147483647 2147483647 2147483647 3 2147483647 14 13 14 15 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 3 2147483647 2147483647 14 13 14 15 4 2147483647 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 2147483647 5 2147483647 2147483647 6 5 4 5 6 7 2147483647 3 2147483647 2147483647 2147483647 2147483647 2 2147483647 13 12 13 14 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 2 2147483647 2147483647 13 12 13 14 3 2147483647 2147483647 2147483647 2147483647 
6 2147483647 2147483647 5 2147483647 2147483647 4 2147483647 2147483647 5 4 3 4 5 6 2147483647 2 2147483647 2147483647 2147483647 2147483647 1 2147483647 12 11 12 13 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 12 1 2147483647 2147483647 12 11 12 13 2 2147483647 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 2147483647 5 2147483647 2147483647 6 5 4 5 6 7 2147483647 3 2147483647 2147483647 2147483647 2147483647 2 2147483647 11 10 11 12 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 11 2 2147483647 2147483647 11 10 11 12 3 2147483647 2147483647 2147483647 2147483647 
8 2147483647 2147483647 7 2147483647 2147483647 6 2147483647 2147483647 7 6 5 6 7 8 2147483647 4 2147483647 2147483647 2147483647 2147483647 3 2147483647 10 9 10 11 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 10 3 2147483647 2147483647 10 9 10 11 4 2147483647 2147483647 2147483647 2147483647 
9 2147483647 2147483647 8 2147483647 2147483647 7 2147483647 2147483647 8 7 6 7 8 9 2147483647 5 2147483647 2147483647 2147483647 2147483647 4 2147483647 9 8 9 10 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 9 4 2147483647 2147483647 9 8 9 10 5 2147483647 2147483647 2147483647 2147483647 
10 2147483647 2147483647 9 2147483647 2147483647 8 2147483647 2147483647 9 8 7 8 9 10 2147483647 6 2147483647 2147483647 2147483647 2147483647 5 2147483647 8 7 8 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 8 5 2147483647 2147483647 8 7 8 9 6 2147483647 2147483647 2147483647 2147483647 
11 2147483647 2147483647 10 2147483647 2147483647 9 2147483647 2147483647 10 9 8 9 10 11 2147483647 7 2147483647 2147483647 2147483647 2147483647 6 2147483647 7 6 7 8 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 6 2147483647 2147483647 7 6 7 8 7 2147483647 2147483647 2147483647 2147483647 
12 2147483647 2147483647 11 2147483647 2147483647 10 2147483647 2147483647 11 10 9 10 11 12 2147483647 8 2147483647 2147483647 2147483647 2147483647 7 2147483647 6 5 6 7 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 6 7 2147483647 2147483647 6 5 6 7 8 2147483647 2147483647 2147483647 2147483647 
13 2147483647 2147483647 12 2147483647 2147483647 11 2147483647 2147483647 12 11 10 11 12 13 2147483647 9 2147483647 2147483647 2147483647 2147483647 8 2147483647 5 4 5 6 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 5 8 2147483647 2147483647 5 4 5 6 9 2147483647 2147483647 2147483647 2147483647 
14 2147483647 2147483647 13 2147483647 2147483647 12 2147483647 2147483647 13 12 11 12 13 14 2147483647 10 2147483647 2147483647 2147483647 2147483647 9 2147483647 4 3 4 5 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 4 9 2147483647 2147483647 4 3 4 5 10 2147483647 2147483647 2147483647 2147483647 
15 2147483647 2147483647 14 2147483647 2147483647 13 2147483647 2147483647 14 13 12 13 14 15 2147483647 11 2147483647 2147483647 2147483647 2147483647 10 2147483647 1 2 3 4 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 3 10 2147483647 2147483647 1 2 3 4 11 2147483647 2147483647 2147483647 2147483647 
16 2147483647 2147483647 15 2147483647 2147483647 14 2147483647 2147483647 15 14 13 14 15 16 2147483647 12 2147483647 2147483647 2147483647 2147483647 11 2147483647 2 1 2 3 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 2 11 2147483647 2147483647 2 1 2 3 12 2147483647 2147483647 2147483647 2147483647 
17 2147483647 2147483647 16 2147483647 2147483647 15 2147483647 2147483647 16 15 14 15 16 17 2147483647 13 2147483647 2147483647 2147483647 2147483647 12 2147483647 3 2 1 2 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0 1 12 2147483647 2147483647 3 2 1 2 13 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 
7 2147483647 2147483647 6 2147483647 2147483647 5 2147483647 2147483647 6 5 4 5 6 7 2147483647 3 2147483647 2147483647 2147483647 2147483647 2 2147483647 13 12 13 14 5 4 3 2 1 2 3 4 5 6 7 8 9 10 11 12 13 0 2147483647 2147483647 13 12 13 14 1 2147483647 2147483647 2147483647 2147483647 
23 2147483647 2147483647 22 2147483647 2147483647 21 2147483647 2147483647 22 21 20 21 22 23 2147483647 19 2147483647 2147483647 2147483647 2147483647 18 2147483647 9 8 9 10 21 20 19 18 17 16 15 14 1 2 3 4 5 6 7 8 9 18 0 2147483647 9 8 9 10 19 2147483647 2147483647 2147483647 1 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 0 1 2 3 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 0 1 2 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 2 1 0 1 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 
