97
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 8 2147483647 1 0 1 2 3 4 5 6 7 8 24 23 22 21 22 23 16 8 7 8 9 21 20 21 22 15 9 8 22 19 14 10 9 18 14 13 12 11 10 11 17 16 15 14 15 12 18 16 15 14 13 14 15 19 16 15 14 2147483647 20 23 2147483647 22 21 22 23 24 25 26 27 28 23 22 23 24 25 26 27 24 23 24 25 26 27 28 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 7 2147483647 2 1 0 1 2 3 4 5 6 7 23 22 21 20 21 22 15 7 6 7 8 20 19 20 21 14 8 7 21 18 13 9 8 17 13 12 11 10 9 10 16 15 14 13 14 11 17 15 14 13 12 13 14 18 15 14 13 2147483647 19 22 2147483647 21 20 21 22 23 24 25 26 27 22 21 22 23 24 25 26 23 22 23 24 25 26 27 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 6 2147483647 3 2 1 0 1 2 3 4 5 6 22 21 20 19 20 21 14 6 5 6 7 19 18 19 20 13 7 6 20 17 12 8 7 16 12 11 10 9 8 9 15 14 13 12 13 10 16 14 13 12 11 12 13 17 14 13 12 2147483647 18 21 2147483647 20 19 20 21 22 23 24 25 26 21 20 21 22 23 24 25 22 21 22 23 24 25 26 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 5 2147483647 4 3 2 1 0 1 2 3 4 5 21 20 19 18 19 20 13 5 4 5 6 18 17 18 19 12 6 5 19 16 11 7 6 15 11 10 9 8 7 8 14 13 12 11 12 9 15 13 12 11 10 11 12 16 13 12 11 2147483647 17 20 2147483647 19 18 19 20 21 22 23 24 25 20 19 20 21 22 23 24 21 20 21 22 23 24 25 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 4 2147483647 5 4 3 2 1 0 1 2 3 4 20 19 18 17 18 19 12 4 3 4 5 17 16 17 18 11 5 4 18 15 10 6 5 14 10 9 8 7 6 7 13 12 11 10 11 8 14 12 11 10 9 10 11 15 12 11 10 2147483647 16 19 2147483647 18 17 18 19 20 21 22 23 24 19 18 19 20 21 22 23 20 19 20 21 22 23 24 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 3 2147483647 6 5 4 3 2 1 0 1 2 3 19 18 17 16 17 18 11 3 2 3 4 16 15 16 17 10 4 3 17 14 9 5 4 13 9 8 7 6 5 6 12 11 10 9 10 7 13 11 10 9 8 9 10 14 11 10 9 2147483647 15 18 2147483647 17 16 17 18 19 20 21 22 23 18 17 18 19 20 21 22 19 18 19 20 21 22 23 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 1 2 2147483647 7 6 5 4 3 2 1 0 1 2 18 17 16 15 16 17 10 2 1 2 3 15 14 15 16 9 3 2 16 13 8 4 3 12 8 7 6 5 4 5 11 10 9 8 9 6 12 10 9 8 7 8 9 13 10 9 8 2147483647 14 17 2147483647 16 15 16 17 18 19 20 21 22 17 16 17 18 19 20 21 18 17 18 19 20 21 22 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 1 2147483647 8 7 6 5 4 3 2 1 0 1 19 18 17 16 17 18 11 3 2 1 2 16 15 16 17 10 4 3 17 14 9 5 4 13 9 8 7 6 5 6 12 11 10 9 10 7 13 11 10 9 8 9 10 14 11 10 9 2147483647 15 18 2147483647 17 16 17 18 19 20 21 22 23 18 17 18 19 20 21 22 19 18 19 20 21 22 23 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 10 11 2147483647 2 3 4 5 6 7 8 9 10 11 1 0 1 2 3 4 5 11 10 11 12 2 3 4 5 6 12 11 3 4 7 11 12 5 9 8 9 10 11 12 6 11 10 9 10 11 7 11 10 11 12 13 14 8 11 12 13 2147483647 9 12 2147483647 11 10 11 12 13 14 15 16 17 12 11 12 13 14 15 16 13 12 13 14 15 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 9 10 2147483647 1 2 3 4 5 6 7 8 9 10 2 1 0 1 2 3 4 10 9 10 11 1 2 3 4 5 11 10 2 3 6 10 11 4 8 7 8 9 10 11 5 10 9 8 9 10 6 10 9 10 11 12 13 7 10 11 12 2147483647 8 11 2147483647 10 9 10 11 12 13 14 15 16 11 10 11 12 13 14 15 12 11 12 13 14 15 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 8 9 2147483647 2 1 2 3 4 5 6 7 8 9 3 2 1 0 1 2 3 9 8 9 10 2 1 2 3 4 10 9 3 2 5 9 10 3 7 6 7 8 9 10 4 9 8 7 8 9 5 9 8 9 10 11 12 6 9 10 11 2147483647 7 10 2147483647 9 8 9 10 11 12 13 14 15 10 9 10 11 12 13 14 11 10 11 12 13 14 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 8 2147483647 3 2 1 2 3 4 5 6 7 8 4 3 2 1 0 1 2 8 7 8 9 3 2 1 2 3 9 8 4 3 4 8 9 4 6 5 6 7 8 9 5 8 7 6 7 8 6 8 7 8 9 10 11 7 8 9 10 2147483647 8 11 2147483647 10 9 10 11 12 13 14 15 16 11 10 11 12 13 14 15 12 11 12 13 14 15 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 7 2147483647 4 3 2 1 2 3 4 5 6 7 5 4 3 2 1 0 1 7 6 7 8 4 3 2 1 2 8 7 5 4 3 7 8 5 5 4 5 6 7 8 6 7 6 5 6 7 7 7 6 7 8 9 10 8 7 8 9 2147483647 9 12 2147483647 11 10 11 12 13 14 15 16 17 12 11 12 13 14 15 16 13 12 13 14 15 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 5 6 2147483647 5 4 3 2 1 2 3 4 5 6 14 13 12 11 12 13 0 6 5 6 7 11 10 11 12 1 7 6 12 9 2 6 7 8 4 3 4 5 6 7 7 6 5 4 5 6 8 6 5 6 7 8 9 9 6 7 8 2147483647 10 13 2147483647 12 11 12 13 14 15 16 17 18 13 12 13 14 15 16 17 14 13 14 15 16 17 18 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 4 2147483647 7 6 5 4 3 2 1 2 3 4 16 15 14 13 14 15 8 0 3 4 5 13 12 13 14 7 1 4 14 11 6 2 5 10 6 5 4 3 4 5 9 8 7 6 7 4 10 8 7 6 5 6 7 11 8 7 6 2147483647 12 15 2147483647 14 13 14 15 16 17 18 19 20 15 14 15 16 17 18 19 16 15 16 17 18 19 20 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2 3 2147483647 8 7 6 5 4 3 2 1 2 3 17 16 15 14 15 16 9 1 0 1 2 14 13 14 15 8 2 1 15 12 7 3 2 11 7 6 5 4 3 4 10 9 8 7 8 5 11 9 8 7 6 7 8 12 9 8 7 2147483647 13 16 2147483647 15 14 15 16 17 18 19 20 21 16 15 16 17 18 19 20 17 16 17 18 19 20 21 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 4 2147483647 9 8 7 6 5 4 3 2 3 4 18 17 16 15 16 17 10 2 1 0 1 15 14 15 16 9 3 2 16 13 8 4 3 12 8 7 6 5 4 5 11 10 9 8 9 6 12 10 9 8 7 8 9 13 10 9 8 2147483647 14 17 2147483647 16 15 16 17 18 19 20 21 22 17 16 17 18 19 20 21 18 17 18 19 20 21 22 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 10 11 2147483647 2 3 4 5 6 7 8 9 10 11 3 2 1 2 3 4 5 11 10 11 12 0 3 4 5 6 12 11 1 4 7 11 12 5 9 8 9 10 11 12 6 11 10 9 10 11 7 11 10 11 12 13 14 8 11 12 13 2147483647 9 12 2147483647 11 10 11 12 13 14 15 16 17 12 11 12 13 14 15 16 13 12 13 14 15 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 9 10 2147483647 3 2 3 4 5 6 7 8 9 10 4 3 2 1 2 3 4 10 9 10 11 1 0 1 2 3 9 10 2 1 4 8 11 2 6 5 6 7 8 9 3 8 7 6 7 8 4 8 7 8 9 10 11 5 8 9 10 2147483647 6 9 2147483647 8 7 8 9 10 11 12 13 14 9 8 9 10 11 12 13 10 9 10 11 12 13 14 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 8 9 2147483647 4 3 4 5 4 5 6 7 8 9 5 4 3 2 3 4 3 9 8 9 10 2 1 0 1 2 8 9 3 2 3 7 10 3 5 4 5 6 7 8 4 7 6 5 6 7 5 7 6 7 8 9 10 6 7 8 9 2147483647 7 10 2147483647 9 8 9 10 11 12 13 14 15 10 9 10 11 12 13 14 11 10 11 12 13 14 15 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 7 8 2147483647 5 4 5 4 3 4 5 6 7 8 6 5 4 3 4 5 2 8 7 8 9 3 2 1 0 1 7 8 4 3 2 6 9 4 4 3 4 5 6 7 5 6 5 4 5 6 6 6 5 6 7 8 9 7 6 7 8 2147483647 8 11 2147483647 10 9 10 11 12 13 14 15 16 11 10 11 12 13 14 15 12 11 12 13 14 15 16 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 6 7 2147483647 6 5 4 3 2 3 4 5 6 7 13 12 11 10 11 12 1 7 6 7 8 10 9 10 11 0 6 7 11 8 1 5 8 7 3 2 3 4 5 6 6 5 4 3 4 5 7 5 4 5 6 7 8 8 5 6 7 2147483647 9 12 2147483647 11 10 11 12 13 14 15 16 17 12 11 12 13 14 15 16 13 12 13 14 15 16 17 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 4 5 2147483647 8 7 6 5 4 3 2 3 4 5 15 14 13 12 13 14 7 1 4 5 6 12 11 12 13 6 0 5 13 10 5 1 6 9 5 4 3 2 3 4 8 7 6 5 6 3 9 7 6 5 4 5 6 10 7 6 5 2147483647 11 14 2147483647 13 12 13 14 15 16 17 18 19 14 13 14 15 16 17 18 15 14 15 16 17 18 19 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 3 4 2147483647 9 8 7 6 5 4 3 2 3 4 18 17 16 15 16 17 10 2 1 2 3 15 14 15 16 9 3 0 16 13 8 4 1 12 8 7 6 5 2 3 11 10 9 8 9 6 12 10 9 8 7 8 9 13 10 9 8 2147483647 14 17 2147483647 16 15 16 17 18 19 20 21 22 17 16 17 18 19 20 21 18 17 18 19 20 21 22 
2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 0 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 2147483647 
